"ID","year","used_out","used_in","month","month_long","avail_pts","m_elev","m_snd","m_a.sin","m_a.cos","m_rough","m_bio","m_herb","m_shrub","m_tree","m_SC_elev","m_SC_a.sin","m_SC_a.cos","m_SC_rough","m_SC_bio","m_SC_herb","m_SC_shrub","m_SC_tree","m_road","m_PDSI","Intercept_beta","Elev_beta","Asp_sin_beta","Asp_cos_beta","Rough_beta","Herb_beta","Shrub_beta","Tree_beta","Intercept_stder","Elev_stder","Asp_sin_stder","Asp_cos_stder","Rough_stder","Herb_stder","Shrub_stder","Tree_stder","is.Winter","is.Spring","is.Summer","unit","sex","age_class","mig_tend","is.Fall","is.2018","is.2019","is.2020","is.2021","mortality","age","b_year","tendency","is.mig","is.res","is.unk_mig","is.Adult","is.age_unk","is.Male","is.Female","is.unk","is.AntelopeIsland","is.Dugway","is.NorthSlope","is.Plateau","is.SouthwestDesert","is.WestDesert","is.Woodruff","clim.reg","is.NorthCentral","is.NorthMnt","is.Western","is.SouthCentral","is.mountain","scaled_SND","scaled_PDSI","scaled_Road","Intercept_beta_scale","scaled_Elev","scaled_Asp_sin","scaled_Asp_cos","scaled_Rough","scaled_RAP_bio","scaled_Herb","scaled_Shrub","scaled_Tree","weight_Elev","weight_Asp_sin","weight_Asp_cos","weight_Herb","weight_Rough","weight_Shrub","weight_Tree","scaled_log_Shrub","scaled_log_Tree","scaled_log_Herb","scaled_log_Rough","m_snd_no_0","scaled_log_SND","scaled_log_Elev","m_road_no_0","scaled_log_Road"
"PR17F0005","2018",15,331,"11","November",111222,2280.93007283663,2.43904563075594,0.28066631816351,0.0635706071713204,6.47017489997131,336.293161424898,21.9621028213843,16.318983654313,2.53616191041341,0.363000438324529,0.345543045575245,-0.049034590035268,-0.110598605745494,-0.0907579202151271,-0.36890626869703,-0.05039514908345,-0.161940849955992,0.0340670011328694,-2.86985310719581,-17.0880532177577,4.95492527139555,0.138200005057889,0.355231831870661,0.55876959188874,-0.0388031824843201,-0.832076511392006,-1.88240212352007,0.20432274611449,0.313918380256773,0.0618139576307151,0.0579993147726443,0.0854230060449977,0.126752504259053,0.110764265991745,0.261480594258201,0,0,0,"Plateau","F","U","mig",1,1,0,0,0,"false",NA,NA,"mig",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.575922914008843,-0.783691930880664,0.137346039094887,-2.06370033202421,0.264009037427384,0.859359881584852,-0.121328629392373,-0.330901842565083,-0.0521131318113642,-0.507077061184222,-0.189420124493327,-0.395468985484222,0.00159360791415796,0.00111394419025178,0.00123271548405619,0.000980185041378128,0.00121391693817477,0.0010993316682457,0.000802845892027804,0.0652676247773937,0.0400083639948007,-0.41571795594589,-0.0660615950323404,2.43904563075594,0.232924574736006,0.353757081478546,0.0340670011328694,0.269040415312024
"PR17F0005","2019",0,347,"7","July",111222,2216.85736647789,0,-0.0898043133395335,-0.135217466176201,7.25816524634782,425.392350434267,28.2501843160526,10.0133157109205,5.46032259804715,0.235749747957119,-0.166754140320651,-0.340027641234646,-0.0240076456419756,0.145676609592002,-0.0818343203298133,-0.663682864285319,0.174867721069224,0.0419611227994462,1.74399665470885,-15.1118019399617,-6.71122458214144,0.359722739978997,0.529785103507854,-0.0238969140721156,-0.139254990926355,0.46513717317033,-5.8022721388467,0.305287303509763,0.651202908388755,0.0609999398318449,0.0642016560756926,0.105110374621723,0.0735549441395104,0.0929396364305465,0.706010998553895,0,0,1,"Plateau","F","U","mig",0,0,1,0,0,"false",NA,NA,"mig",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.600082482071296,1.31276064855383,0.735265661484518,-0.354976918726009,0.130862973671499,-0.476735740585036,-0.93132338449835,-0.119248665651237,0.350266424121938,-0.0500123935313791,-1.08156162950815,0.319845303693155,0.000370324380102844,0.0011438727649226,0.00100604200687338,0.00291069987620294,0.000801765757103066,0.00156144304678247,0.00011012557338894,-0.845305904600667,0.686097966984946,0.171696497057739,0.134529763138167,6.47353950413439e-05,-1.51578825533223,0.234560759566868,0.0419611227994462,0.52682255807753
"PR17F0005","2019",0,354,"4","April",111222,2250.05149183746,6.88103852579767,0.250416229708439,0.12719495056772,7.45442245611536,272.862653072234,24.0000989012965,14.0270540001079,1.81940623257989,0.301674470170326,0.303712374340223,0.0441009864794697,-0.00244126440500391,-0.259077773454334,-0.275864932333749,-0.273307664244314,-0.244497686400117,0.0279531028034022,-1.0385232428789,-14.606404458839,-2.65964497314988,0.474470287942039,-0.408429939796124,-0.0140978969932031,-0.0778829540390962,0.82341028800655,-2.84248262885183,0.199503444463733,0.329727914773889,0.0665395655524851,0.0616896713620876,0.0761881910935795,0.122443280332309,0.108781792100143,0.432874827500098,0,1,0,"Plateau","F","U","mig",0,0,1,0,0,"false",NA,NA,"mig",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.531923479013674,0.0484323072214661,-0.325735217425555,-1.77102691509205,0.199841909986451,0.750263485492413,0.13791923986008,-0.0665342356705185,-0.338570731115492,-0.358940304093417,-0.51368800371669,-0.570803255030887,0.00144445339975489,0.000961339110254307,0.001089641569772,0.00105039163669163,0.00152603096811743,0.00113976592278653,0.00029294524505981,-0.216885364437358,-0.239826815637829,-0.20868570865681,0.181098455369194,6.88103852579767,0.405054465384068,0.296736571625139,0.0279531028034022,0.0243856228025755
"PR17F0005","2019",2,297,"2","February",110889,2258.27202854336,146.910029370843,0.23115649319782,0.0294128860908351,6.35601545908239,377.971160349539,23.136605073542,14.9541433325217,2.44694243793343,0.318000750586185,0.277079470200275,-0.0990358768924087,-0.123143398504578,0.0198392489466857,-0.315286313202736,-0.183139183511058,-0.172217263000147,0.0366402438474511,-2.22869971976965,-15.3707814217148,-0.682019364026948,1.05694777953969,0.225371051380073,0.242051521594919,-0.468904280642339,-0.0192657204061475,-0.99752338456659,0.190760425912468,0.338577838179404,0.108037407580144,0.0767054261901541,0.0961236300482987,0.130512429952313,0.098691590108577,0.197057929387083,1,0,0,"Plateau","F","U",NA,0,0,1,0,0,"false",NA,NA,NA,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,0.855110815211082,-0.492363053208701,0.332249585962407,-2.15411754859988,0.216924567588319,0.68080359461906,-0.260509891404996,-0.361564919149657,0.136108274981937,-0.421705476545068,-0.382521110735985,-0.417294039014178,0.00136992853584041,0.000364660080960845,0.000704784593494409,0.000924522353226141,0.000958690326405578,0.00138473858538272,0.00141358941986521,-0.0975659791915139,0.00983560560404549,-0.294172541206173,-0.0971327463218221,146.910029370843,0.913073412064088,0.311992720350169,0.0366402438474511,0.35910704616918
"PR17F0005","2019",28,241,"11","November",110889,2278.61105887437,13.6143179072156,0.279257541851259,0.172216945952469,8.75801419248993,267.209506804101,26.46459973487,13.2210228246264,3.92822552282012,0.358394793511947,0.343594950155658,0.110005784425718,0.140808282438749,-0.274079020880911,-0.163352227680278,-0.351702058371981,-0.00160118119096598,0.0273967661355049,-2.6139446438428,-15.2609500924041,-1.47949310097883,0.181996215875381,0.268721623757965,-0.0984479642721537,-0.226861907499232,-0.370695280472246,-2.76587679403027,0.252459384407179,0.366223746261837,0.0769145249809101,0.0712259491375752,0.0983293816312801,0.0990991346209384,0.148491343452031,0.558248874770819,0,0,0,"Plateau","F","U",NA,1,0,1,0,0,"false",NA,NA,NA,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.465228080023347,-0.667411604086047,-0.367873484916295,-0.88934132495908,0.259190018559333,0.854279155331927,0.321368777410049,0.283608800562164,-0.364100823030899,-0.179802000084072,-0.627727289076846,-0.0549394798351403,0.00117090582294517,0.000719481793562717,0.000817395205523687,0.00160354607578623,0.00091616153875815,0.000611682159037178,0.000176138950126411,-0.327217049209376,0.408640041853927,0.0193681968456057,0.462394488721119,13.6143179072156,0.518299227716948,0.349501669650258,0.0273967661355049,-0.000479519688195864
"PR17F0006","2018",5,354,"7","July",111222,2341.83590918573,0,0.157342114334694,-0.491854094025978,8.3218121883696,328.177986369603,21.6567495639352,15.2632752512992,5.52969736203269,0.483961611393063,0.175006875628303,-0.862085020029387,0.092874763316916,-0.112292432704342,-0.382846666039289,-0.153073089028288,0.182858395187099,0.0557983132833432,-3.70602087211117,-13.9068243082544,-4.54369592697392,0.369047246240142,-0.330334469117636,-0.341638289911838,-1.92486921201303,0.613599615575585,0.05544120187193,0.174070174937274,0.30048846822234,0.0722599282692031,0.0742479966881188,0.0835385890518067,0.162433673004772,0.0696292425756635,0.0983883065813144,0,0,1,"Plateau","F","adult","res",0,1,0,0,0,"false",8.5,2013,"res",0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.600082482071296,-1.16363192850927,1.78332750528592,-2.40692165955664,0.390574198016025,0.41459337425129,-2.38449808040675,0.166445512492971,-0.088761956243731,-0.529272413653974,-0.338784361870978,0.336815903221774,0.00173923933079916,0.000815157410097322,0.000752209988215459,0.00059685527669946,0.0012693003507674,0.00278192069082942,0.00567053642704477,-0.0594190852832295,0.696734932186069,-0.448383209138947,0.373222104540468,6.47353950413439e-05,-1.51578825533223,0.46399765573501,0.0557983132833432,0.879331593734463
"PR17F0006","2018",35,300,"4","April",110889,2381.81537237591,12.1123228362548,0.284237482515238,-0.37094166100611,9.0346875922058,249.202454706959,18.2410518626735,18.4416939461985,7.27048670291914,0.563362257636814,0.350481351859713,-0.685089100606786,0.171211466217164,-0.321862720633246,-0.53878468862472,0.156059132466543,0.383364739739027,0.0477865252640027,-2.80726713120418,-14.6560271457927,-1.71157744252957,0.379403912209644,-0.69914240999497,-0.0511461821295781,-0.23578260946346,0.384906654463021,-1.33510831031514,0.192042557589911,0.27237874832778,0.0938192006611564,0.0911676709413433,0.0793885638916171,0.112199076382245,0.095398710907529,0.22299573341382,0,1,0,"Plateau","F","adult","res",0,1,0,0,0,"false",8.5,2013,"res",0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.480105846838682,-0.755253958780351,1.17649555240735,-1.98127995213131,0.473653381920666,0.87223922113475,-1.8918204517948,0.357922914036643,-0.445422209982624,-0.777550801259717,0.110906180588687,0.762651424248282,0.00211674492857663,0.000483563014366484,0.000498915339035697,0.00125095763968023,0.00140547388420725,0.00148198249564725,0.001103870198239,0.2932497254632,0.927323675269537,-0.848830611636308,0.516681038350406,12.1123228362548,0.498898457644742,0.534813238496022,0.0477865252640027,0.687616294731648
"PR17F0006","2018",0,347,"11","November",110889,2414.8801834545,7.32221650231758,0.246988879334157,-0.497741379855876,8.8648145215528,229.762816870925,16.8684810937063,17.5107269431594,8.61927693459225,0.62903015705503,0.298972938059674,-0.870703038394754,0.152544394531304,-0.373447944724347,-0.601447134277402,0.0655135104408155,0.538720125119781,0.046830614398182,-3.17580391373829,-16.1645014801222,1.73465837419594,0.363831134677434,-0.108915880059748,-0.293742027564628,-1.1564540250749,-0.389729941009204,-1.30628675305534,0.246352261153342,0.327803342635857,0.0869858084739675,0.0774869566921137,0.112730227100674,0.168837380200176,0.113248681902396,0.137925071196956,0,0,0,"Plateau","F","adult","res",1,1,0,0,0,"false",8.5,2013,"res",0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.527553462636373,-0.922710622571063,1.10409258117502,-1.07535001948892,0.542363597145494,0.737902808447267,-2.40848679644854,0.31229522933067,-0.533213276623479,-0.877319483150997,-0.0208093348280022,1.0925953052049,0.00146146430310207,0.000562522274935776,0.000690639427576443,0.000552438526198389,0.000697040332118292,0.00105162711314655,0.00288552394456783,0.196675599549908,1.07070158909953,-1.0313385257458,0.483550510862628,7.32221650231758,0.41536794096839,0.592488570481827,0.046830614398182,0.662623340249744
"PR17F0006","2018",0,321,"2","February",110889,2448.23108006259,164.700854775912,0.239616659757974,-0.499303525946366,8.93173737064063,254.498660822985,18.2641470299128,19.4851878905933,8.96040184328472,0.695266232584457,0.28877842594042,-0.872989763396087,0.159898436090347,-0.30780865328733,-0.537730317007101,0.257549097166555,0.578011328754282,0.0490670851031211,-2.53576901357013,-15.8538691889701,0.477194660806251,0.509766178729336,-0.41466431048234,-0.575032211309863,-0.903898287270064,-0.193492231436021,-1.75040231013526,0.254459727681923,0.28955724452219,0.0973898306325637,0.0992972838369257,0.142301509184093,0.150432565132077,0.0985350341941818,0.223893375414013,1,0,0,"Plateau","F","adult","res",0,1,0,0,0,"false",8.5,2013,"res",0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,1.03133493002101,-0.631889965933183,1.27348821198274,-0.926722495655515,0.611668311406108,0.711315032079,-2.41485201805715,0.330270619108856,-0.421504090314064,-0.775872072231226,0.25854228613429,1.17604199218553,0.00187303588189575,0.000448755011794797,0.000420565688672852,0.000695884952080819,0.000437441175268634,0.00138914232336685,0.00109503658346044,0.395864514341565,1.10340295909122,-0.845878606815468,0.496677717718751,164.700854775912,0.932044638097173,0.64986842595881,0.0490670851031211,0.720325094602313
"PR17F0006","2019",0,358,"7","July",111222,2319.59703226922,0,0.263261233402923,-0.371264960195008,8.21874231723771,342.846442250634,25.4265253277229,14.9918721116326,5.91575407743073,0.439794405082504,0.321474805923016,-0.685562357456875,0.0815485850964636,-0.0733680664133823,-0.210743795817957,-0.17946969172272,0.227324901832163,0.0487673302044559,1.68247497243815,-14.3842288967799,-4.66677213652878,0.788859171907082,-1.16846124039627,0.259860423440713,-0.389662136367555,0.450831566887084,-1.13034041105981,0.221842346233674,0.383127412213038,0.107443391947296,0.114158907583106,0.0589195515020527,0.0778676204816774,0.0735111505485512,0.249221214144587,0,0,1,"Plateau","F","adult","res",0,0,1,0,0,"false",8.5,2013,"res",0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.600082482071296,1.28480627289286,1.25078406028741,-1.25461392306421,0.344360777480824,0.796588758654626,-1.89313778760337,0.138761079847978,-0.0225179552684149,-0.255256991293062,-0.377183149701477,0.431253902516733,0.00106986385457949,0.000368703374353858,0.000318191788697631,0.00259721175841361,0.0025516423826154,0.00249586819223545,0.00088377375666816,-0.0928682121303007,0.753592974192351,-0.0739881724338341,0.351469111807558,6.47353950413439e-05,-1.51578825533223,0.424080826268145,0.0487673302044559,0.712745757341198
"PR17F0006","2019",0,358,"4","April",111222,2458.37634583337,206.890024055847,0.253319580601473,-0.488987065045158,9.05448060979674,185.999532466598,15.1211720702739,18.9996583409757,9.55033176889465,0.715415093880635,0.307727209432914,-0.857888161048077,0.173386488289993,-0.489578649010159,-0.681217634418293,0.210326612439939,0.645960212716084,0.045584506662351,0.105320459263319,-15.189039998479,-3.04240203393491,-0.0755347447285689,-1.36778015864125,0.0106192360230627,-1.66941797500796,0.46773958210837,-0.692719931825059,0.279100331093314,0.269446863500096,0.0911580832542828,0.144990893942593,0.0716619178370955,0.193621785273796,0.0944504352797202,0.119932347666519,0,1,0,"Plateau","F","adult","res",0,0,1,0,0,"false",8.5,2013,"res",0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,1.44923285446495,0.568174865729922,1.00970940615766,-0.582040350541808,0.632750645521567,0.760734367899657,-2.37281589848258,0.363239292686582,-0.730852010943993,-1.00432693665794,0.189848363933882,1.32035188157933,0.00216306067835183,0.000512207771241063,0.000197254591670803,0.000420061353158054,0.00172489164423709,0.0015118898766579,0.00381626431213489,0.348820270189183,1.15712256612691,-1.28645779357249,0.520500703674847,206.890024055847,0.969893420183255,0.66716826526191,0.045584506662351,0.629265792546046
"PR17F0006","2019",0,324,"2","February",110889,2343.42642292798,266.70198880013,0.227582236576659,-0.433468769177987,8.17801282419807,311.60279198117,19.7430132835538,15.4323963603243,6.8300733165598,0.487120428668658,0.272136887838857,-0.776618505179262,0.07707288825189,-0.156276540026338,-0.470215127013582,-0.13662441150871,0.332637362154282,0.0532875217559902,-2.31612744085521,-15.802297918903,-2.77805666206434,0.093648231494646,-1.45570361675892,-0.0588997281503649,-1.66593715642059,0.871160218544182,-0.352048290947276,0.256862421171819,0.271349159652067,0.0931595667690781,0.135508728560661,0.0808543297206993,0.194524867180227,0.0795521367095678,0.114883185417443,1,0,0,"Plateau","F","adult","res",0,0,1,0,0,"false",8.5,2013,"res",0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,2.04169050058972,-0.532088679495292,1.59315416044248,-0.889800918713646,0.39387935954525,0.667913102855462,-2.14659745535589,0.127821191262324,-0.163616951352884,-0.668377041625061,-0.314856688848879,0.654916582678149,0.00213283866735467,0.000490435176702384,0.000225826048648617,0.000416170136089841,0.00135497758047799,0.00213120088892946,0.0041590886586281,-0.0388751984790458,0.874676585847326,-0.664229441536851,0.34279782179221,266.70198880013,1.01203863041223,0.466837946903483,0.0532875217559902,0.822384149055417
"PR17F0006","2019",0,313,"11","November",111556,2370.20967343607,15.2767599333144,0.274268082066554,-0.410399019218911,8.67620902789995,265.648481480153,22.1969414464484,16.4113987593675,7.61571766646348,0.540312923743798,0.336695385144323,-0.742848184767421,0.131818847763761,-0.278221373831461,-0.358185100132944,-0.0414068786674027,0.423128884027253,0.0474559862311306,-2.36480290113441,-15.4256808240615,1.60031273302576,-0.234534906897211,-0.182473546761465,0.107674698662629,0.119777553982287,0.323713701518889,-0.957406853128956,0.19534621686249,0.334935746321436,0.07409045689642,0.0694499408190295,0.0764966898564119,0.13987298877493,0.1397415104186,0.147791881443982,0,0,0,"Plateau","F","adult","res",1,0,1,0,0,"false",8.5,2013,"res",0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.448761032103884,-0.554205956720063,1.1514597368895,-2.02857493708395,0.449536199756956,0.836284758992626,-2.05259595841603,0.261636040295433,-0.371150546868282,-0.49000723818527,-0.176345006734261,0.847102542934778,0.00139988373186627,0.000775375344449869,0.000859735414083278,0.000804921369869546,0.00151374731559527,0.000690680540786874,0.00251310110050798,0.0757957387368353,0.966408896441027,-0.390903510744245,0.446014521321495,15.2767599333144,0.537419855644561,0.514379267323912,0.0474559862311306,0.679031124819655
"PR17F0007","2018",41,292,"4","April",111222,2335.64826602953,8.13455554363138,0.163786419882764,-0.489608224381499,8.14574342745393,361.674102245958,22.1043588498678,15.9383395371419,5.47378216539893,0.471672730399562,0.183918242189089,-0.858797436174693,0.0735268574421403,-0.0234067930521285,-0.362411805274699,-0.0874165024151765,0.176418011265499,0.0568592544640449,-2.66063970016015,-18.597304357462,4.39095212229197,0.439904566404314,-0.115829032182483,-0.41525766733173,-2.15371921683082,0.041794572339631,-1.00923146431533,0.375076379880184,0.374161950398712,0.0937554912734802,0.0886797091083059,0.14329822362797,0.288415059408337,0.120752591753435,0.126205092982596,0,1,0,"Plateau","F","adult","res",0,1,0,0,0,"false",6.5,2014,"res",0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.519506970963183,-0.688629020411918,1.86368572332918,-0.147933723620491,0.377715987757802,0.437834645484501,-2.37534691453424,0.119153673481938,0.0625093671170341,-0.49673683190514,-0.24327459615543,0.323137811144469,0.00112174909042964,0.000484220425903553,0.000527302774897787,0.0001893151201035,0.000431377071911451,0.000924986010866802,0.00344633391469861,0.0212660219252951,0.688172197509011,-0.400654846890479,0.335896964660074,8.13455554363138,0.432828503422137,0.452929569871411,0.0568592544640449,0.902628540849185
"PR17F0007","2018",0,318,"2","February",110889,2469.78996906271,174.763767034925,0.251657599666877,-0.508532610209087,9.08768657892831,239.797969140311,17.7216225234243,19.9567765964162,9.73438303168033,0.738082958531064,0.305428975555773,-0.886499625150672,0.177035437495389,-0.346818560835052,-0.562498374998503,0.303415698850239,0.667159472755517,0.0464879293708123,-2.55811355365304,-15.4276813415872,-0.533484909390199,0.593728214502771,-0.519417022335251,-0.615095564013839,-1.03956843498745,0.0148301226574507,-1.26884782215771,0.264542027345639,0.280383630383742,0.104881532816545,0.110217759754709,0.138348134201809,0.164328652883136,0.0954570118809351,0.176815143522747,1,0,0,"Plateau","F","adult",NA,0,1,0,0,0,"false",6.5,2014,NA,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,1.13101146356449,-0.642042933868957,1.07813679903513,-0.758059535731206,0.656468685425653,0.754740463762548,-2.45245744237336,0.37215837258587,-0.4878936709259,-0.815306800210172,0.325263823255778,1.36537488553685,0.0019976051926633,0.000386935415191174,0.000341354331097827,0.000583169198120923,0.000462798623705014,0.00148017278810707,0.00175578850076188,0.440448931701176,1.17320484911653,-0.916229899947225,0.526890090842121,174.763767034925,0.941886919953634,0.686545789379371,0.0464879293708123,0.653539188782487
"PR17F0008","2018",0,358,"7","July",111222,2994.31530855009,0,-0.0602012403072564,0.286044633374237,6.22201138527422,148.579984175793,13.7077286867706,17.1237794680908,18.8690546834259,1.77980907497244,-0.1258181801697,0.276630801289398,-0.137868885259829,-0.588875549510584,-0.745746051607714,0.0278790940683866,1.71930264628906,0.0405495315674956,-5.203081560453,-18.1578204451939,2.01849174747077,-0.271236887519851,-0.458554507461676,-2.37595945005805,0.504941165578237,-0.637885726151703,-1.16966026752564,0.896860909842806,0.497892987190661,0.0551103015246498,0.0569751120936935,0.318813482142746,0.123407959711034,0.0957769967949216,0.127770420638172,0,0,1,"Plateau","F","adult","mig",0,1,0,0,0,"false",7.5,2014,"mig",1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.600082482071296,-1.84387010348369,0.628348371376115,0.609871757693073,1.74645673590602,-0.369972793895492,0.785178442873685,-0.397558238193879,-0.899841890558897,-1.10706654505437,-0.0755556211641107,3.59991732606348,0.000633494646304193,0.00140142854338392,0.00127743320231569,0.00103403400938726,8.71495831651811e-05,0.00147029898146951,0.0033624084392443,0.155015660896209,1.73083264828703,-1.51541235304697,-0.134325098151577,6.47353950413439e-05,-1.51578825533223,1.49219523398444,0.0405495315674956,0.484497600205442
"PR17F0008","2018",79,252,"4","April",110889,2767.01639435704,51.3559982346027,-0.168353539036798,0.351618691216368,10.9408167779442,140.676505334163,15.2773223674125,20.7761545329113,17.2733724715707,1.32838528792512,-0.275374213970617,0.372620439146834,0.380672860044394,-0.609848302736932,-0.674088851167678,0.383108195675487,1.53550992660093,0.0451442433424415,-3.05066136173276,-15.5059301362917,1.20703440380718,0.0724317459236539,-0.256246623071673,-0.338742645651755,-0.222083176597552,0.157172611938905,-1.73865552048908,0.238050739678204,0.16545991128397,0.0585328736865011,0.0594767279665786,0.124169410988604,0.203891387939902,0.103842847757074,0.177351292820203,0,1,0,"Plateau","F","adult","mig",0,1,0,0,0,"false",7.5,2014,"mig",1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.091384030874392,-0.865848037205755,0.976362811170805,-1.1256703113439,1.27411902082115,-0.760022100297701,1.05237074484991,0.869906721484161,-0.935534676789409,-0.992976768291631,0.441191441392832,3.20957821373178,0.00573626746930181,0.00124232962069744,0.00117223434020921,0.000378811716367863,0.000574525659272687,0.0012507626598288,0.00174518872626909,0.515465075016597,1.6563902361513,-1.26248905535111,0.850806602705297,51.3559982346027,0.738640653338035,1.16193271202599,0.0451442433424415,0.617261785998388
"PR17F0008","2018",59,265,"2","February",110889,2772.51569061627,204.190563807122,-0.164510715174327,0.408846505864493,4.26327229670197,189.736312889466,20.2076400725049,29.1043566088611,2.40018396775154,1.33930708731978,-0.270060249291014,0.456392549402252,-0.353111494578194,-0.479662689817979,-0.449003360327528,1.19310708377913,-0.177602963448105,0.033033033033033,-2.85560099225157,-0.552650453757053,-11.3603187423894,0.0923377094309815,-0.335279625271143,-1.35280368996487,0.921987646990814,-0.145587042200833,-2.14555540158059,0.902500345608903,0.746097288644716,0.0582925404436105,0.0579363439408455,0.204946163536033,0.380059403589867,0.166343505321765,0.662110921187765,1,0,0,"Plateau","F","adult","mig",0,1,0,0,0,"false",7.5,2014,"mig",1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,1.42249379194452,-0.777216019292915,0.0590308265951036,0.761238421305507,1.2855468142133,-0.746163025642885,1.28555490389209,-0.923672996766772,-0.713976391043392,-0.634604500818361,1.61948608056599,-0.428732193559729,0.000282113613746383,0.00125259469389511,0.00123539660955944,0.000109023018581728,0.000210891504828526,0.000487434638853923,0.000125213055444383,1.14390397364313,-0.00641982028507699,-0.609960599653438,-0.79419468921872,204.190563807122,0.967713725907791,1.17023874231716,0.033033033033033,0.230918561237129
"PR17F0008","2018",122,227,"11","November",111222,2900.45132388833,135.86939326739,-0.227591490013104,0.398255558395335,4.38686627220643,167.545791300282,18.0929492366618,22.3899048749348,9.29096761432091,1.59339183856023,-0.357290114997043,0.440889143854602,-0.339529956363728,-0.538547687498058,-0.545546068775967,0.540061157526722,0.616086317397481,0.0344356332380284,-3.784554874294,-6.9585392556921,-5.10896104669879,0.0976573909324107,-0.102363499819505,-0.447696211170521,-2.23637347542422,-1.05958573544862,-2.32141004776085,0.773817548004711,0.501471519859186,0.0606194586970236,0.0603564538825284,0.210106036365231,0.348167662841095,0.167032095310183,0.294990425332256,0,0,0,"Plateau","F","adult","mig",1,1,0,0,0,"false",7.5,2014,"mig",1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,0.745749597843664,-1.19931640458582,0.165267114855674,0.685592789385852,1.55140301028091,-0.973662697514938,1.24240034357487,-0.890475816518028,-0.814190683925961,-0.788316004858613,0.669508833265588,1.25690568087922,0.000624485589812107,0.00115827697979602,0.00113831155634905,0.000129910514575218,0.000200660371503357,0.000483424023191227,0.00063080521633363,0.654926446759078,1.13392537127114,-0.867850262973609,-0.744313647032541,135.86939326739,0.900107398013579,1.3589571395514,0.0344356332380284,0.28235247675642
"PR17F0008","2019",79,279,"7","July",111556,2968.59539523329,0,-0.00867040078347875,0.315494975443593,6.94878645284165,188.173984366596,16.7610975653483,15.4545161174657,20.7969898526301,1.72872840565547,-0.0545598891473317,0.319741259343114,-0.0580047712267692,-0.483808500950673,-0.606349551450972,-0.134473049362806,1.94136468689954,0.0406611925848901,2.76880623985753,-13.9890340121819,-0.289218737320882,0.742345123043688,0.339598788736145,-1.12717242905146,-0.384540880738534,0.297266599921315,-1.8116468758286,0.673184870971305,0.400515702802567,0.0689163716176447,0.0634352369908464,0.2438890641525,0.158827799077287,0.0927090437043735,0.188923914047974,0,0,1,"Plateau","F","adult","mig",0,0,1,0,0,"false",7.5,2014,"mig",1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.600082482071296,1.77841618765557,0.636805843426342,0.552531448712985,1.69300955983231,-0.184127754532655,0.905178713566749,-0.202347405142731,-0.721032000238536,-0.885124918996883,-0.311727130869638,4.0715328501253,0.000978984626189596,0.000896172730466709,0.00103049868772508,0.00062426377147741,0.000148920339391702,0.00156922017779582,0.00153793240230175,-0.0362048774719482,1.81279696087302,-1.04623791037217,0.0584988813883478,6.47353950413439e-05,-1.51578825533223,1.45610636916003,0.0406611925848901,0.487898890574618
