"ID","year","sex","unit","used_out","used_in","month","month_long","avail_pts","m_elev","m_snd","m_a.sin","m_a.cos","m_rough","m_bio","m_herb","m_shrub","m_tree","m_SC_elev","m__SC_a.sin","m__SC_a.cos","m__SC_rough","m__SC_bio","m__SC_herb","m__SC_shrub","m_SC_tree","m_road","m_PDSI","Intercept_beta","Elev_beta","Asp_sin_beta","Asp_cos_beta","Rough_beta","Herb_beta","Shrub_beta","Tree_beta","Intercept_stder","Elev_stder","Asp_sin_stder","Asp_cos_stder","Rough_stder","Herb_stder","Shrub_stder","Tree_stder","is.Winter","is.Spring","is.Summer","is.Fall","is.2018","is.2019","is.2020","is.2021","mortality","age_class","age","b_year","tendency","mig_tend","is.mig","is.res","is.unk_mig","is.Adult","is.age_unk","is.Male","is.Female","is.unk","is.AntelopeIsland","is.Dugway","is.NorthSlope","is.Plateau","is.SouthwestDesert","is.WestDesert","is.Woodruff","clim.reg","is.NorthCentral","is.NorthMnt","is.Western","is.SouthCentral","is.mountain"
"PR17F0020",2019,"F","Plateau",10,337,11,"November",111222,2662.02487247756,60.3369193114044,0.134222705399127,0.23915040427713,4.77724159340736,190.426381471292,23.6575677473881,26.1978475481469,2.63570156983331,1.11977791462615,0.142980180566201,0.208379871746466,-0.296459665668134,-0.478190735541044,-0.292180898674762,0.910622488820612,-0.149749890380007,0.0314326302350254,-1.91630228991471,-9.55650033361433,-4.10683367879943,0.151647529284535,-0.0542294630049202,-0.0271460543471659,0.402984834925428,-0.330816892828413,-0.495566557173231,0.532356806828021,0.500177940829998,0.0584768034071586,0.0598619335455036,0.14257547801081,0.256679768008729,0.140309493683321,0.297943268834753,0,0,0,1,0,1,0,0,"false","adult",6.5,2015,"unk","unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0020",2020,"F","Plateau",64,270,7,"July",110889,2672.4666822144,NA,0.132323554388758,0.251289050636324,4.69292209315876,117.351685018352,19.62597732868,25.155624092561,1.73145217289361,1.14051712626572,0.140353950140872,0.226147636975577,-0.305732989805675,-0.67209855045869,-0.476240109167104,0.809226275483301,-0.254023542228742,0.0313376439502566,-1.59157215632347,-18.0945795586281,4.7890782025048,-0.166761226930118,0.175628787084237,-0.213633486661577,1.57080375821013,-1.52098599410155,0.355288309443347,0.633017516881771,0.542815158444257,0.0553114633943389,0.0623777980451013,0.133013760359607,0.345021733946029,0.161846913998653,0.153693296338508,0,0,1,0,0,0,1,0,"false","adult",6.5,2015,"unk","unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0020",2020,"F","Plateau",10,337,4,"April",110889,2585.18068309151,83.1791253009536,0.125481265296303,0.238725378343037,5.24637116661636,171.783648513378,22.6587849110372,23.3962340719097,1.78067256445635,0.967152273371005,0.130892128676756,0.207757746281254,-0.24486554352501,-0.527660275442454,-0.33777957344564,0.638058101401858,-0.248347685555748,0.0223737250764278,0.799643060830447,-9.09690304391583,-5.39150740874261,-0.130247465582756,-0.143364732284645,-0.00369864673517763,0.584050085318948,-0.465913081408324,-0.885030935436716,0.751951886734983,0.785402707275618,0.0575498841735489,0.0574951983364148,0.0906760419143612,0.213334296069563,0.143682062523191,0.511604527202525,0,1,0,0,0,0,1,0,"false","adult",6.5,2015,"unk","unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0020",2020,"F","Plateau",122,225,11,"November",110889,2686.75453494255,12.0454649889154,-0.0475692516238685,0.418870965136522,4.3101366846682,112.836972107242,19.1844366889412,24.823868913959,2.16954792630468,1.16889523399534,-0.108409817389359,0.471443201684837,-0.347831118442449,-0.684078594962022,-0.496398313029652,0.776950357411223,-0.203504466161676,0.029624218813408,-3.6573002275262,-18.1881371081048,4.28663360690516,-0.172246513794635,-0.140522175350573,-0.272735449179969,1.23176342218379,-0.88184577761877,0.646558191501371,0.491922713336809,0.41641316183773,0.0613125512205249,0.0578448987640706,0.149584219680061,0.413516755436897,0.186579396927883,0.158660913661422,0,0,0,1,0,0,1,0,"false","adult",6.5,2015,"unk","unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0020",2020,"F","Plateau",0,335,2,"February",111222,2511.66764839857,183.663950940718,0.252562435717678,0.291741321908909,6.85530413035486,164.606894319469,23.8229576882271,19.0883368398338,3.34100267932603,0.821142872396607,0.306625619286458,0.285359054598861,-0.0679176626157,-0.546704196135826,-0.284630146050451,0.218949833939949,-0.068417989481127,0.0342648037258816,1.52994340027211,-19.2260828693038,3.58877154739294,0.212019256327392,-0.420799515041256,0.13035774434757,-0.290377200835017,-1.91618916231666,-5.20832954542347,0.508765642754171,0.400672870028075,0.070089503755518,0.0659600868444995,0.0805415388218503,0.20691392504725,0.179641768265887,0.86723111651683,1,0,0,0,0,0,1,0,"false","adult",6.5,2015,"unk","unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0022",2018,"F","Plateau",13,322,4,"April",111222,2510.91265314116,29.8188908149239,-0.0143938229449729,-0.104494391930067,9.5522845119516,202.57939975904,20.1960043876212,28.3315261369154,5.45425365485246,0.81964332329306,-0.0625333601228391,-0.294625148791975,0.228691937742448,-0.445942018334956,-0.450215955041449,1.11820458479099,0.175271856745819,0.0568142993292694,-3.19852889123688,-14.1221407925882,1.57307465620049,0.213389675093707,-0.106819157337185,-0.300381634850247,1.17518306755179,-1.44405547965244,-0.583733644373904,0.315848337325509,0.385372014469759,0.0587701909909861,0.0588911255985171,0.115208527562365,0.172795022931114,0.121068020186236,0.142886969918943,0,1,0,0,1,0,0,0,"false","adult",6.5,2014,"mig","mig",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0022",2018,"F","Plateau",8,316,2,"February",111222,2376.17428624592,156.113914629476,0.297548989998156,0.0368139417700419,9.20493720996914,184.182077286868,17.2074679469889,22.1048263832695,4.22688856521192,0.55202999021796,0.368835025982961,-0.0877871518847855,0.190491235531368,-0.494760347716751,-0.58665532528051,0.512419162073635,0.0337380713967702,0.031028034022046,-2.47957905918133,-20.1063642117544,8.53813699613737,-0.50109435440558,-0.0442695514159894,-1.57545003855339,0.511375625618008,-1.50471984177743,-3.83286637761672,0.380495168902976,0.472311633554104,0.0618171096133224,0.0527615903440783,0.170749178229422,0.139804698965055,0.13948881887357,0.546346418425455,1,0,0,0,1,0,0,0,"false","adult",6.5,2014,NA,NA,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0023",2018,"F","Plateau",200,133,4,"April",111222,2682.7147972188,15.6297036607857,0.0324705452641465,0.446716248698063,5.01263430478219,164.868802934671,19.438932944921,26.9526802251353,2.31142220064376,1.16087162719416,0.00227277113405067,0.512201326307584,-0.270571550750971,-0.546009206902245,-0.4847794790004,0.984058923914905,-0.18714421340531,0.0327992663322005,-3.23447161254931,-17.8154515517282,2.69995080842813,-0.165457263956986,-0.434674979606153,0.227131531267653,2.32628651933944,1.17246055038664,-0.961742787729923,0.4765188655209,0.364826515527196,0.0593848123178235,0.0545907241139309,0.127726941658813,0.355659057960121,0.147079608261902,0.431583098521537,0,1,0,0,1,0,0,0,"false","adult",5.5,2015,"res","res",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0023",2018,"F","Plateau",116,241,7,"July",110889,2574.5488734287,NA,0.137213161194701,0.24651230521669,5.2855257491268,100.27465303141,16.3136559983407,25.1170630089549,2.06845584323062,0.946035689534892,0.147115515751797,0.219155746062549,-0.240559384996806,-0.717413414818054,-0.62746163358837,0.805474730803617,-0.215161914550144,0.0241051862673484,-4.1768898808027,-20.5758258959527,7.28027480823928,0.0071998923652261,-0.141794333932808,0.423714885199167,2.35429763383358,0.542619859189197,-0.684691429834424,0.555937922324901,0.550905113914082,0.058968077934787,0.0641675374161487,0.0889437078807334,0.303375633312891,0.158911568259335,0.384718517412172,0,0,1,0,1,0,0,0,"false","adult",5.5,2015,"res","res",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0023",2018,"F","Plateau",107,186,2,"February",111222,2696.56461909901,209.715836274948,-0.0462915286025297,0.409573080444975,4.42733471551056,172.271672870475,19.6403948859039,29.5163456870044,1.71538904173635,1.18837973109407,-0.106642925206766,0.457833559601342,-0.334941865955438,-0.526365275376704,-0.47558188649956,1.23347373865925,-0.255875864554377,0.0311898725072378,-2.77329112517039,-27.481218955406,9.07131292461287,0.2043417168567,-0.20445093568963,-0.201260764299202,1.54514476861195,1.15970544763929,-2.46902836363883,0.926033203140615,0.617083206428542,0.0675141037566498,0.0645027730624829,0.221559024136259,0.490354300961789,0.181234356966166,0.745200012532065,1,0,0,0,1,0,0,0,"false","adult",5.5,2015,"unk","unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0023",2018,"F","Plateau",205,143,11,"November",110889,2760.66650689171,33.5714917249015,-0.0514426433330807,0.336215583605523,4.08137961828664,158.504261017775,20.4732209687165,27.3918964009054,2.54264174083994,1.31569699227142,-0.113766115598617,0.35045760160159,-0.372989455707907,-0.56289787666021,-0.437559841757962,1.02678954643246,-0.160481098210942,0.0309769228688148,-3.67023454849719,3.40107121585619,-15.1337988595231,-0.103884307630514,-0.558334300351124,-0.342130282336011,-2.44805027943077,-0.175920283770527,-0.519915903684293,1.07446747718151,0.896920790990925,0.0517052605635595,0.0633945512692077,0.166399008179763,0.366111490356642,0.199174417112738,0.295340937996829,0,0,0,1,1,0,0,0,"false","adult",5.5,2015,"unk","unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0023",2019,"F","Plateau",158,184,4,"April",110889,2653.4514686839,252.701468563081,0.026469327395768,0.310916093381842,4.66751660470648,118.205782358936,17.6062278494711,27.3145036928821,2.38660281903525,1.1027496752472,-0.00602597965981268,0.313425844566335,-0.30852704490083,-0.669832155152536,-0.568450243611923,1.0192601366006,-0.178474749367558,0.0330871411952493,0.0455674831939181,-1.40032776594753,-11.5702980884201,0.225952586599321,-0.429926628885226,0.298296718886309,0.804469831234551,-0.640350239463884,-0.49203512475568,0.674362076207682,0.6530260500182,0.0584424303720297,0.0604612334137586,0.120819261616891,0.265853164488632,0.140039636607217,0.255433717403082,0,1,0,0,0,1,0,0,"false","adult",5.5,2015,"unk","unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0023",2019,"F","Plateau",16,343,7,"July",111222,2686.24977228512,NA,-0.030263846244669,0.396407451587595,4.44496970831704,177.293682904461,22.5247882613152,26.1690672708637,3.12303321285357,1.16789268943229,-0.0844791336883916,0.438562563832166,-0.333002397576528,-0.51303908944021,-0.343897089114393,0.907822502771861,-0.0935531704804455,0.0309650968333603,3.05338413402264,-12.172515841352,-1.87001720450094,0.155402991906197,-0.484810393570987,-0.176907268456835,0.639727955169223,0.249269114281472,-0.564224709645213,0.550821424446787,0.468106394563565,0.0570514205545246,0.0554937045342982,0.144178707547063,0.257345846086251,0.140617270222559,0.297688402961405,0,0,1,0,0,1,0,0,"false","adult",5.5,2015,"unk","unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0023",2019,"F","Plateau",10,328,11,"November",110889,2661.17401395228,60.199460475775,0.131536455122635,0.240296125217402,4.77225596232494,190.257446635825,23.6551326100876,26.1660940219499,2.63531098666234,1.11808796475387,0.139265514292874,0.210056903936253,-0.297007977421894,-0.478639013623593,-0.292292073025931,0.907533240253777,-0.14979493053566,0.0314548783017252,-1.91899265571967,-12.6818984011617,-1.42066159862746,-0.0349267688596069,-0.18742102780424,-0.0339413114796836,1.22058597562379,0.254323019813376,-0.298730291667205,0.56670270993726,0.515658870047083,0.0569514854614594,0.0588340286713454,0.138136073171038,0.268396909807989,0.141725621752782,0.299440336591995,0,0,0,1,0,1,0,0,"false","adult",5.5,2015,"unk","unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0023",2019,"F","Plateau",9,267,2,"February",111222,2486.26261166917,367.037648481564,0.274407241900902,0.276395771567932,7.89847799254742,135.999271726817,21.2582942223661,18.3699807592023,3.71634209059359,0.770684144769784,0.336833588173912,0.262897230792332,0.0468089347597738,-0.622616130857339,-0.401717916304705,0.149062147174235,-0.0251356702138105,0.0299311287335239,-2.32852403010315,-14.2249353141488,-1.55129194054406,0.17512173466993,0.0777898304777419,-0.23475301992676,0.566796268750462,-0.667919068227238,-2.36211051206358,0.392874464261489,0.405614343311796,0.0825017525448126,0.0695946291100684,0.120410013855088,0.236774549978679,0.182110671013265,0.567138768698489,1,0,0,0,0,1,0,0,"false","adult",5.5,2015,"unk","unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0024",2018,"F","Plateau",0,336,4,"April",111222,2515.69493900361,30.2418916628564,-0.00775665447889533,-0.115520768986694,9.49551095101815,203.482494470518,20.2365089640539,28.4700508892126,5.37210264156372,0.829141757101176,-0.0533551885775114,-0.310764846174411,0.222448072071682,-0.443545605750757,-0.448366749247889,1.13168143110561,0.165798600598033,0.0567513621405837,-3.21268537978461,-15.3060165755405,2.67697755992669,0.119799573842631,-0.290485334302646,0.0577090421007135,0.758620766967395,-1.35393201303696,-0.731853249789826,0.32705559846112,0.383114712087982,0.0587775216447878,0.0612060710176925,0.103709059219979,0.172434168528059,0.113610252136979,0.138152666983866,0,1,0,0,1,0,0,0,"false","adult",9.5,2012,"mig","mig",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0024",2018,"F","Plateau",0,357,7,"July",110889,2529.73535546385,NA,0.0163580296681166,-0.147446077330267,9.24967519691003,188.664493322151,18.2367592818043,28.3741489236985,5.34254975696417,0.857028414281829,-0.0200083315564965,-0.357495047115306,0.195411447972628,-0.482866004788986,-0.539663808093245,1.12235128592166,0.162390705375444,0.0561823084345607,-4.38444337622618,-15.2573481594058,2.48197841160356,0.201746049941462,0.129107385529749,0.495382679350151,2.46656648349768,-0.610592886308958,-0.958404494295818,0.373456419876944,0.432240143442866,0.0569268190086452,0.0583422085603826,0.0979562029014855,0.173328805065672,0.111413200376861,0.236346057909405,0,0,1,0,1,0,0,0,"false","adult",9.5,2012,"mig","mig",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0024",2018,"F","Plateau",0,324,2,"February",110889,2377.40568529229,157.033493509434,0.298717001499995,0.0450928680773509,9.18689540909857,184.144117090063,17.2759696633571,22.1568054541028,4.14916718520322,0.554475758344282,0.370450204200237,-0.0756689951624778,0.188507027050478,-0.494861077232897,-0.583527931244255,0.517476120758489,0.0247756190604369,0.0310851391932473,-2.48122547918332,-20.6872665440695,8.35220777371207,-0.429923579009391,0.12485606817986,-1.97733167002301,0.431817618890061,-1.52858697191709,-5.1483220214055,0.412104390510904,0.43981605980261,0.061812887188682,0.0528986640304067,0.194715129385265,0.135959569731359,0.135938211228528,0.682151214171473,1,0,0,0,1,0,0,0,"false","adult",9.5,2012,"mig","mig",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0024",2018,"F","Plateau",98,250,11,"November",111222,2336.04060493745,3.82793032560743,0.332809777612192,-0.122941455611794,9.08467604969888,190.64764165363,15.2050673427919,18.2784521047994,6.18332703961447,0.472317667209895,0.417595210269237,-0.321626767173841,0.17726510495594,-0.477603609209112,-0.678073409961839,0.140157474266929,0.259345061054433,0.0409990829152506,-2.92661506906175,-22.5534649026488,14.330696049775,-0.324141474321155,0.0511066637191167,-1.09659921441149,1.583128177664,-0.398333743726639,-2.7953552052796,0.43259303959929,0.601479369036526,0.0600027672906545,0.0530073380646591,0.159287565439602,0.163697179044233,0.16406467914793,0.247623724326467,0,0,0,1,1,0,0,0,"false","adult",9.5,2012,"mig","mig",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0024",2019,"F","Plateau",116,251,4,"April",111222,2402.55072924867,131.774580829387,0.257979962141829,0.0585076727886509,9.11156399458263,128.620821420223,13.5316574059089,22.6952940964917,5.35468702235169,0.6044180960655,0.314117215608945,-0.0560332718988026,0.18022219824473,-0.642195263524027,-0.754471674622718,0.569864798993229,0.163790315913972,0.0314146481811152,1.01969932436083,-19.5230614275285,9.60750021907973,-0.248661932280816,-0.0411842431666751,-0.0822937699939798,1.7891487924256,-0.663480771025188,-1.60033965641271,0.340228900867437,0.505533812088933,0.0599411624930709,0.0519408446238316,0.0945109329981072,0.130320804366591,0.129511229943558,0.207158073069247,0,1,0,0,0,1,0,0,"false","adult",9.5,2012,"unk","unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0024",2019,"F","Plateau",17,341,7,"July",111222,2534.13547660758,NA,0.10471530989463,-0.164659539034355,8.56328379979905,186.381228533923,22.3507939076801,27.1689503875133,5.76680872489256,0.865767803902916,0.102176042599794,-0.382690998730362,0.119923216995648,-0.488924776257832,-0.351840669695295,1.005099493867,0.211314190494914,0.0514826203448958,1.09493943882804,-13.756143557773,-0.164633428340679,-0.00564439419424282,0.300679773949815,0.166734892615506,1.88939432073267,-0.131988130446961,-0.862061597818986,0.37648384794858,0.445963106758456,0.0571292185915406,0.0539518174745855,0.10597308990178,0.162104751059991,0.101857906429941,0.241263927119262,0,0,1,0,0,1,0,0,"false","adult",9.5,2012,"unk","unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0024",2019,"F","Plateau",0,321,2,"February",110889,2313.07420311156,242.462681335556,0.369159105358965,0.069807694959128,8.3680346309147,233.27897266636,17.3913733553373,18.2310779247716,4.27460794127461,0.426702483628606,0.467860676231471,-0.0394930305022226,0.0984500248477838,-0.364478975854896,-0.578259262994816,0.13554851786796,0.0392408382471987,0.0370009649288929,-2.17097067730389,-15.9584194594354,0.287693573586386,0.0307358478022879,-0.322935950276099,0.248465749810657,-1.50198262484245,0.460553713812369,-1.17320014182408,0.252627585845693,0.323934722036123,0.0703910638036019,0.0584275196381145,0.0694227853577619,0.222761579855442,0.101911140422068,0.182242838360295,1,0,0,0,0,1,0,0,"false","adult",9.5,2012,"unk","unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0024",2019,"F","Plateau",162,185,11,"November",111222,2569.19078526988,43.9141179416594,0.364082920268214,0.244321706476172,6.36320411726168,184.450495405585,22.3362913812016,28.4371077664491,2.03872435309561,0.935393614347764,0.4608411018758,0.215949289347281,-0.122038037096656,-0.494048085149662,-0.352502771569881,1.12847644863681,-0.218590405696253,0.0389311467155779,-2.09509434983786,4.86091146502823,-21.8037601263143,-0.427380942803544,0.101279057611162,-2.30875258262426,4.10391684619837,-0.480122273687011,-1.52473640389558,0.871777424620117,1.02770589714882,0.0563905536214398,0.0628354204169969,0.180003086735711,0.199557975929936,0.102939471615979,0.457385770439354,0,0,0,1,0,1,0,0,"false","adult",9.5,2012,"unk","unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0024",2020,"F","Plateau",0,335,7,"July",111222,2568.04077426992,NA,-0.0824137631621059,-0.205408560481822,10.3114285136793,174.184459909011,19.9295283307259,26.7619265972559,6.54856053658449,0.933109496736249,-0.156594356616536,-0.442336780061344,0.31218138412597,-0.521289587443,-0.462381717818255,0.965500815820466,0.301462015332135,0.0595475715236194,-3.20439076814428,-13.3284140098839,-1.07904962552121,0.279816827407813,-0.0532225073521403,0.218654088270448,2.23354966552655,0.00882616927271447,-1.39106769572207,0.291370785599318,0.292446203299844,0.0596665644579343,0.0640053212151023,0.0987332189877709,0.163848821178004,0.110549988915453,0.382663439540174,0,0,1,0,0,0,1,0,"false","adult",9.5,2012,"mig","mig",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0024",2020,"F","Plateau",74,272,4,"April",110889,2517.79098525521,124.04111028429,0.0348570046976173,-0.11227938394059,9.21756020167127,194.116873630387,23.3411249086925,27.320753185618,5.96771546321096,0.833304861765391,0.00557287330537677,-0.306020316445798,0.19187949202357,-0.468397807136589,-0.306627857072619,1.01986813951524,0.234481780494285,0.0538286033781529,-1.76789049126524,-15.1119380702836,1.48404409227878,0.00819940258280926,-0.454161129744121,0.270231212416814,-0.247336810704491,-0.952542785437841,-1.41753713787142,0.334294815332764,0.39126929281504,0.0608156996981871,0.0637983388556389,0.104764863983636,0.160015028806882,0.101147822173599,0.195322910910081,0,1,0,0,0,0,1,0,"false","adult",9.5,2012,"mig","mig",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0024",2020,"F","Plateau",188,151,11,"November",111222,2372.3535202171,4.50507482679401,0.299847333123472,0.0126966836405669,9.20031979080971,153.539965114815,19.7918846990703,20.0071658484832,4.38371005736275,0.544441298478297,0.372013277007022,-0.123088434065218,0.189983419137556,-0.576070914905635,-0.468665733688088,0.308341203595072,0.0518219647676449,0.0315135494776213,-3.82759085473844,-30.2092669465556,22.5060244072252,-0.111223687188612,0.0109695769595823,-0.919181782645475,5.11282698182427,1.63457574967529,-3.03656967659343,0.71487206648104,0.907832031364232,0.0624217475094155,0.0568776730697581,0.147283775095082,0.216220846697547,0.175062698346525,0.527934374000366,0,0,0,1,0,0,1,0,"false","adult",9.5,2012,"mig","mig",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0024",2020,"F","Plateau",0,312,2,"February",111222,2398.09935761088,123.115606009998,0.313630620559399,0.105872318150307,7.99974954633947,171.800516084947,19.8218248188308,20.7919746093399,3.73094351836867,0.595576914238853,0.391073419474713,0.0132960317190266,0.0579466187054481,-0.527615516393089,-0.467298840171428,0.384693962802623,-0.0234519044281036,0.0231249213285141,-0.0686386193668743,-14.6000505647626,-1.63444070822153,-0.0882369856410822,-0.138450742355084,0.44098300334316,-0.609072921065443,-0.427613450679845,-3.26938693882115,0.254002075628001,0.326565385517272,0.0641453811337146,0.0600621496332759,0.0740863136834413,0.143985023110801,0.11687516274444,0.493837268874807,1,0,0,0,0,0,1,0,"false","adult",9.5,2012,"mig","mig",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0026",2018,"F","Plateau",82,250,4,"April",111222,2747.06955548012,31.9614356642297,0.00263692871865352,0.202952656155411,8.97718748173698,208.598128068188,18.7800614986244,27.7468576360792,9.25496754239269,1.28869113216814,-0.0389824797868123,0.155395949864429,0.165443683708754,-0.429970984424998,-0.51485975641612,1.06132314374813,0.613551736198649,0.0278991566416716,-3.32788020763924,-23.5368194900854,6.43810503114781,-0.147605611236129,-0.519151670262458,-0.551344743222898,-1.75832871519182,-0.529131470071227,-0.895025155721224,0.846808439401809,0.546048120811314,0.0566853514952018,0.0555769780238966,0.146793347647742,0.324722310210639,0.106596766287264,0.141161450326563,0,1,0,0,1,0,0,0,"false","adult",8.5,2013,"unk","unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0026",2018,"F","Plateau",0,349,7,"July",111222,2951.87122757713,NA,0.0150517173979658,0.2211315494206,8.0407604826594,147.876822930715,13.6104367840895,17.6935408462355,18.5873837909766,1.69546211620308,-0.0218147582230017,0.18200503773989,0.0624569360645108,-0.591098381043576,-0.750875061711915,0.0832524157222588,1.68972068483796,0.0264066461671252,-4.49072151099966,-8.80350343440568,-3.34884541332027,0.0756739253289895,-0.44607459116802,-0.379774321762598,-1.91687576671134,-0.958968030380784,-2.33683993958207,0.762672246637106,0.469371540379912,0.0554818387513617,0.0571540230868148,0.132642882429406,0.264786526125732,0.116045268173982,0.197176414611335,0,0,1,0,1,0,0,0,"false","adult",8.5,2013,"unk","unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0026",2018,"F","Plateau",109,224,11,"November",111222,2769.67648861948,58.3510770839428,-0.0520342446015277,0.21473724744405,9.59138577697505,171.723049396702,17.9280987574401,24.474977971984,10.2812033590477,1.33359234974589,-0.114584208126477,0.172645472186905,0.23299223249848,-0.527821078605122,-0.553755470817962,0.743007328980656,0.731892269930539,0.0246713779647911,-3.43048006519631,-12.7445060854783,-1.31482035654083,-0.248833384386494,-0.238368913765976,-1.2556734818605,-1.16413667557854,-0.711355473878558,-1.7201729693166,0.619946057036369,0.420448349610757,0.0564892131191792,0.0573457903461438,0.171109226791531,0.288903991509471,0.130031958449534,0.243679690899601,0,0,0,1,1,0,0,0,"false","adult",8.5,2013,"unk","unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0026",2018,"F","Plateau",64,248,2,"February",110889,2774.08750572081,207.083933191752,-0.0437902733176406,0.35057314478462,4.29640446638573,208.717104491879,20.7870032194357,30.1726952177403,2.71779887996104,1.34235338059358,-0.103184078229971,0.371473270791062,-0.349341365904606,-0.429655273796497,-0.423234350491319,1.29732890972228,-0.140282827020109,0.0302464626788951,-2.87975563463238,-12.2284620114582,-2.03201199977582,0.23180885473488,-0.0587148617240486,-0.620693359514891,-0.260362269527604,-0.168784013276976,-1.33954040065152,0.848340974061786,0.584076446865741,0.0599569440665736,0.06378942211796,0.211038395259767,0.408308025444521,0.145812327776409,0.507926203355204,1,0,0,0,1,0,0,0,"false","adult",8.5,2013,"unk","unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0026",2019,"F","Plateau",225,141,4,"April",111222,2628.91694995206,273.704642472318,0.263773590090552,0.0469347473437078,7.25840948355611,119.518908129687,17.8585351818885,26.7395389401377,2.02111093129057,1.05401994455123,0.322128901835529,-0.0729729714530297,-0.023584778872413,-0.66634770210274,-0.556931343231895,0.963322757319564,-0.220621500015342,0.0214975454496413,0.66685012307731,-7.43893228716377,-6.15025593860064,0.125820547874796,-0.364173779882979,-0.67790710717569,1.15517687562519,-1.08479017531683,-1.71484919679312,0.586795438999012,0.574762618972594,0.0573552875012211,0.0602914180234758,0.0862719109006472,0.246777444745442,0.123946717816816,0.375025775817473,0,1,0,0,0,1,0,0,"false","adult",8.5,2013,"mig","mig",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
"PR17F0026",2019,"F","Plateau",39,315,7,"July",110889,2953.63521224191,NA,0.0292169653148045,0.207510919159387,7.52409197846847,202.045135225315,17.5810585360135,14.2225919613307,19.4747089431774,1.69896569002924,-0.0022264238259873,0.162068040352165,0.00563455812233919,-0.447359719308772,-0.569599329576148,-0.254430517558924,1.79204271492208,0.0278566855143432,3.21990741414356,-2.6716029322308,-7.30437016717945,-0.361064865172507,-0.295256654203641,-0.847769062990885,-0.625186980337931,-0.605797448446856,-1.48594306627524,0.71085259665781,0.47570831269552,0.0611012938191645,0.0579633036319904,0.156538809950102,0.197907864278586,0.089566110981274,0.172541585079291,0,0,1,0,0,1,0,0,"false","adult",8.5,2013,"mig","mig",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0
