"ID","year","used_out","used_in","month","month_long","avail_pts","m_elev","m_snd","m_a.sin","m_a.cos","m_rough","m_bio","m_herb","m_shrub","m_tree","m_SC_elev","m__SC_a.sin","m__SC_a.cos","m__SC_rough","m__SC_bio","m__SC_herb","m__SC_shrub","m_SC_tree","m_road","m_PDSI","Intercept_beta","Elev_beta","Asp_sin_beta","Asp_cos_beta","Rough_beta","Herb_beta","Shrub_beta","Tree_beta","Intercept_stder","Elev_stder","Asp_sin_stder","Asp_cos_stder","Rough_stder","Herb_stder","Shrub_stder","Tree_stder","is.Winter","is.Spring","is.Summer","unit","sex","age_class","mig_tend","is.Fall","is.2018","is.2019","is.2020","is.2021","mortality","age","b_year","tendency","is.mig","is.res","is.unk_mig","is.Adult","is.age_unk","is.Male","is.Female","is.unk","is.AntelopeIsland","is.Dugway","is.NorthSlope","is.Plateau","is.SouthwestDesert","is.WestDesert","is.Woodruff","clim.reg","is.NorthCentral","is.NorthMnt","is.Western","is.SouthCentral","is.mountain","scaled_SND","scaled_PDSI","scaled_Road","Intercept_beta_scale","weight_Elev","weight_Asp_sin","weight_Asp_cos","weight_Herb","weight_Rough","weight_Shrub","weight_Tree","scaled_log_RAP_bio","m_snd_no_0","scaled_log_SND","m_road_no_0","scaled_log_Road"
"PR17F0011","2018",0,347,"11","November",111222,2415.85668856192,7.36483488710797,0.245371421679575,-0.497709539313047,8.87322546629714,230.339204473935,16.8868209526892,17.5257592922264,8.64413515311719,0.630845996326078,0.296681565468342,-0.870188042420507,0.154010107082668,-0.37227981601199,-0.601294221221844,0.0669292230775412,0.543113509628847,0.0469601337864811,-3.17805443320928,-17.5794397345324,2.92695276705336,0.385802923294717,-0.301153453532688,-0.41911274812619,-1.77654733926616,-0.74394206945998,-1.74670175668408,0.297526906837724,0.35455131108298,0.0946485001400484,0.0904799442548095,0.135994345958578,0.187112388823247,0.114488588530316,0.152524396515837,0,0,0,"Plateau","F","adult","unk",1,1,0,0,0,"false",8.5,2013,"unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.528320523374975,-0.92373321922971,1.11390268887476,-0.605545579282495,0.00124910227014865,0.000475115031587121,0.000506597939821456,0.000449778788630632,0.00047817343991468,0.00102836724103974,0.00235409277912437,NA,7.36483488710797,0.413347906099817,0.0469601337864811,0.666039438072597
"PR17F0011","2019",0,351,"7","July",111222,2319.59703226922,0,0.263261233402923,-0.371264960195008,8.21874231723771,342.846442250634,25.4265253277229,14.9918721116326,5.91575407743073,0.439657932712512,0.321420392236068,-0.685106647857805,0.0820310943288832,-0.0737355359991501,-0.211420478638045,-0.179588511443913,0.228489845671035,0.0487673302044559,1.68247497243815,-14.4297086599489,-4.73837427854106,0.874407182172552,-1.11918103534958,0.273038005777026,-0.333318985201566,0.48826257428347,-1.29821261388948,0.228413889230149,0.389155583883862,0.112194606938631,0.113648310302112,0.0587724003376343,0.0787692728677401,0.0728491757927085,0.27774853372522,0,0,1,"Plateau","F","adult","res",0,0,1,0,0,"false",8.5,2013,"res",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.601304119644971,1.28480627289286,1.25078406028741,-1.14410072392388,0.00103683501705,0.000338128891269599,0.000321101328050052,0.00253799279148575,0.00256023776053496,0.00253993937602761,0.000709902418934195,NA,6.47353950413439e-05,-1.51918713654108,0.0487673302044559,0.712745757341198
"PR17F0011","2019",9,344,"4","April",111222,2326.82026713,59.2858321738559,0.277533248417597,-0.365519064933723,8.385197110881,311.560635485785,19.5625955296614,15.4560338781896,6.66820413227599,0.454004506752408,0.341156368921257,-0.676696178105859,0.100337527018246,-0.156754182975185,-0.479133757250208,-0.134430973247486,0.315258734119328,0.0462408516300732,0.149620069600393,-14.8337366305826,-2.58838455024554,-0.190810326785111,-0.931511009489465,0.189395994892963,-1.03260315157073,0.721322785150764,-1.64842413508697,0.187217483899356,0.30036373174302,0.0737182306064082,0.0872225998686729,0.058678756643326,0.139810739644938,0.0791916745950321,0.214072721824701,0,1,0,"Plateau","F","adult","res",0,0,1,0,0,"false",8.5,2013,"res",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.013796958081633,0.588303833327853,1.05942254104882,-2.15673297488949,0.00174044861704351,0.000783206779106353,0.000545142463818025,0.000805606553685402,0.00256841589657596,0.00214938187668386,0.00119503202531556,NA,59.2858321738559,0.759562210800565,0.0462408516300732,0.646947824157605
"PR17F0011","2019",22,320,"11","November",111222,2371.26375627124,15.3586990974055,0.275004997659682,-0.409335388100048,8.7058519701342,263.090162018306,22.1103828379278,16.4578141015267,7.64805524086961,0.542276841772048,0.337660191404541,-0.740831677253378,0.135602636955635,-0.285373309079329,-0.362816455203393,-0.036969415749258,0.428250408437141,0.0475445505385625,-2.36344228140608,-16.0038292307578,1.99300306928015,0.213201147240525,-0.404876953882601,0.0572246127120013,0.0835772319715301,0.417496664289958,-0.947167976180611,0.207838516642791,0.322117831383791,0.08365125275024,0.079149084115409,0.0831384632798032,0.150309186636699,0.135781934934348,0.14484572460948,0,0,0,"Plateau","F","adult","res",1,0,1,0,0,"false",8.5,2013,"res",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.449103410282216,-0.553587714929305,1.15816780898333,-1.79262439662499,0.00151330565791782,0.000608248917488374,0.000662027881934947,0.000697000368486724,0.00127944956042458,0.000731119975237385,0.00261030253047324,NA,15.3586990974055,0.535350677252806,0.0475445505385625,0.681337277388644
"PR17F0011","2019",0,311,"2","February",110889,2345.87325612801,271.53241180405,0.23894733499668,-0.430036713603978,8.24018659883138,304.523721920118,19.446329212095,15.5170666161657,7.00360721081442,0.491846986279914,0.287798052883266,-0.771132938250792,0.0843895022123323,-0.175427028700402,-0.484441808018169,-0.128493198111816,0.353935789319889,0.0520881241601962,-2.31751293503025,-15.7730946605069,-2.62148160097202,-0.0488586759554182,-1.60051746076917,0.0454822235571522,-1.25867153501373,0.896530576786372,-0.405356915270694,0.261728032812232,0.274867181996848,0.0939872296768151,0.148918380563161,0.0741282494086053,0.184656112970093,0.0840101081024549,0.121334931445612,1,0,0,"Plateau","F","adult","res",0,0,1,0,0,"false",8.5,2013,"res",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,2.08951138689343,-0.532718223799278,1.50230892295285,-0.82425699712654,0.00207831039139531,0.000481824129879209,0.000187012854190967,0.000461824191273669,0.00160938395368892,0.00190989525141649,0.00371989351170803,NA,271.53241180405,1.0121631874664,0.0520881241601962,0.79422646587344
"PR17F0011","2020",82,252,"7","July",110889,2287.63394258032,0,0.232944034724739,-0.329613534934843,7.90392190913464,354.517968418869,28.2338284230176,14.3432441450459,4.28434741047353,0.3761737955352,0.279496422449203,-0.62413998620694,0.0474076480223309,-0.0427644851991763,-0.0832551796694492,-0.24269246417504,0.040363946566516,0.0523676829983136,-1.70808914359117,-17.244797152663,4.30860592171146,0.819989171048794,-0.690230982879429,-0.0373977802595663,0.450424157318056,0.0175270731311147,-0.754636422000863,0.234382845914013,0.387444476206739,0.100666682280861,0.0952621812132622,0.0792527947442438,0.101839171082276,0.147278162912966,0.136356994982173,0,0,1,"Plateau","F","adult","mig",0,0,0,1,0,"false",8.5,2013,"mig",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.601304119644971,-0.255806719207116,1.52348337680382,-1.40193337693042,0.00104601338509939,0.000420005262578045,0.000457011391427466,0.00151835857216842,0.00140798485415823,0.000621435300170546,0.00294542088788096,NA,6.47353950413439e-05,-1.51918713654108,0.0523676829983136,0.800847059210218
"PR17F0011","2020",9,334,"4","April",110889,2627.91037475882,228.783611289685,0.23042833287418,-0.443724730172156,10.3275371439676,150.101542984426,16.2371650930209,21.7056515975435,14.4598742887031,1.05202071486883,0.27601759811932,-0.791168571355085,0.313952985589864,-0.585194961318852,-0.63095376800204,0.47358410082509,1.21375632113585,0.0454688923157392,-1.48060179114592,-16.6381626692494,0.600861940897892,1.19738542914884,-1.35245638121483,-0.314772446354504,-0.544558637583792,-0.50608395852269,-1.68962831717407,0.37890187627847,0.236169016577364,0.130468862854559,0.162715661683022,0.136835498211606,0.164817292928833,0.0830717329175969,0.175511620669695,0,1,0,"Plateau","F","adult","mig",0,0,0,1,0,"false",8.5,2013,"mig",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,1.6658819036,-0.15244044777792,1.00095249951387,-0.0344698038526007,0.00281520708407921,0.000250041726471286,0.000156642409469998,0.00057969359741795,0.000472312673918848,0.00195328716220998,0.00177783091039178,NA,228.783611289685,0.983726922728971,0.0454688923157392,0.626124770111772
"PR17F0011","2020",4,344,"11","November",110889,2444.21355173269,4.84257830450636,0.25259209871059,-0.491210200966058,8.99242782073318,194.599626653681,19.0247364481599,18.0785019253488,8.77488299109921,0.687167553752869,0.306666638591435,-0.860674731423817,0.167119791881373,-0.467116794851413,-0.503689306702335,0.120704648729614,0.558190715744607,0.0458747035323612,-3.9890976876096,-16.9892063215495,3.1730897233356,0.110503231182249,-0.185298327145716,-0.194172955067562,-1.28170868144768,-1.3283078175607,-1.59370975584592,0.249237766513081,0.300517593132514,0.0811984144504369,0.0776621275040172,0.115621012099081,0.160671610937776,0.114454776741181,0.12609522920434,0,0,0,"Plateau","F","adult","unk",1,0,0,1,0,"false",8.5,2013,"unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.553315429429986,-1.29225707901369,1.03168960994269,-1.1228153966323,0.00173866689579588,0.000645551872837594,0.000687621584589615,0.000609994277794074,0.000661536211264138,0.00102897492336189,0.00344433111536242,NA,4.84257830450636,0.343750042058634,0.0458747035323612,0.637114930694208
"PR17F0011","2020",0,334,"2","February",111556,2334.61674010874,94.0172911035253,0.297607393708212,-0.335571409065156,8.65027707015213,294.690173545125,23.7077790526731,15.9883735522966,6.26865430815017,0.469489629276516,0.368915789228993,-0.632860736913366,0.129490598104293,-0.201520902104445,-0.289888539519016,-0.0826405180678651,0.269184587541935,0.0458424468428413,-0.69993938319178,-16.7492027543149,-1.68461056206382,0.351199163542677,-2.01046844274192,0.185383030966028,-0.246384503843944,0.746375284531089,-2.70573920596626,0.32156798961593,0.283923885472372,0.11395417587856,0.181533612880588,0.0654003169926591,0.106123776061171,0.0694597056652066,0.378998368195778,1,0,0,"Plateau","F","adult","unk",0,0,0,1,0,"false",8.5,2013,"unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,0.330382757451178,0.202278887111602,1.029246411265,-0.352709791156183,0.00194783573746018,0.000327767398388203,0.000125850216175315,0.00139823016788344,0.00206760440311357,0.00279387363072059,0.0003812655150109,NA,94.0172911035253,0.83610526579177,0.0458424468428413,0.636244920187839
"PR17F0012","2018",32,326,"7","July",110889,2636.4916805266,0,0.269691509044821,0.0629350134689088,6.84869288717913,120.099901703505,17.9184589995401,27.053783513243,2.02853303754205,1.06906464891352,0.330312463188723,-0.0495528170384851,-0.0686447565944346,-0.664806002994172,-0.55419556667199,0.993895097256739,-0.219765618744235,0.0216522829135442,-4.31197962523859,-3.20921340869987,-12.5412007980225,0.412924253759773,-0.305999062999111,0.532449649339959,-0.311164297249161,0.41823275132069,-1.26806717862291,0.673622369413245,0.690410426072359,0.0665812899605576,0.0623562960377929,0.0707053625598651,0.29997462614572,0.14003534434113,0.358099459103414,0,0,1,"Plateau","F","adult","mig",0,1,0,0,0,"false",8.5,2013,"mig",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.601304119644971,-1.43896898033829,-0.802974359208717,0.717003583937494,0.000329413585921139,0.000960111857272961,0.0010666144121636,0.000174998777833297,0.00176897806550283,0.000687380659992401,0.000427065880479429,NA,6.47353950413439e-05,-1.51918713654108,0.0216522829135442,-0.291533249619463
"PR17F0012","2018",11,326,"4","April",110889,2597.00006269026,20.0617623890437,0.25897091730391,-0.000306975433231773,8.00487513308635,153.668993317642,19.6979682385088,25.8649550451352,1.72421971521071,0.990627573259133,0.315487552450294,-0.142122348943845,0.0585103225599393,-0.57572853131614,-0.472953418643132,0.878235922319101,-0.254857554147346,0.017621224828432,-3.0487283476535,-13.7840686628367,-1.01802889980513,0.287476060511299,-0.275356338787282,0.427460939336147,0.631384819632611,-0.0139011470397232,-1.58205255642408,0.484098635651463,0.442151033638419,0.0706695850094354,0.0590503850012084,0.0637407454062767,0.286003835436477,0.105014770956469,0.46308425243446,0,1,0,"Plateau","F","adult","mig",0,1,0,0,0,"false",8.5,2013,"mig",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.40249727752152,-0.864969709440077,-1.10829632280168,0.35966403446326,0.00080318372504876,0.000852238522697724,0.00118938539417804,0.00019251312448088,0.00217667144087857,0.00122228324091231,0.000255377234960842,NA,20.0617623890437,0.579694315851018,0.017621224828432,-0.546337531519256
"PR17F0012","2018",33,314,"11","November",111222,2281.5298927259,2.43866830774084,0.280803001498101,0.0651896815611968,6.45855461005776,335.11294528061,21.9499289708871,16.318183452914,2.52085918253583,0.364050113436035,0.345677928805884,-0.0462525797510712,-0.11155154199451,-0.0942568049461283,-0.370141855112796,-0.050553852905491,-0.162992957116974,0.0332937728147309,-2.87207978077998,-18.396390773133,6.97562586933323,0.0334590359874432,0.340178959445548,0.572619799795518,-0.00518881379166767,-0.952946395275761,-2.44891008825672,0.256298775498715,0.357005449942091,0.0593876049305492,0.0560717956971542,0.0887799642800664,0.153468297301238,0.118654588447244,0.342673617318339,0,0,0,"Plateau","F","adult","mig",1,1,0,0,0,"false",8.5,2013,"mig",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.577137551631322,-0.784703692385695,0.0787798801820071,-1.16811745869489,0.00123198805499708,0.00120679811100866,0.00131910430846575,0.000668600516372744,0.00112201128014497,0.000957422349988367,0.000466381019735284,NA,2.43866830774084,0.229876229679523,0.0332937728147309,0.240643249532586
"PR17F0012","2018",4,316,"2","February",110889,2377.5213459452,157.369470082276,0.295499457051958,0.0358459707433662,9.1973544050103,182.612296981666,17.1487523559596,22.1817402988574,4.2458584710837,0.554705480089797,0.366000840733009,-0.0892040052506081,0.189657290737487,-0.498925848001496,-0.589335941168053,0.519901990973486,0.0359255888749919,0.0309588868147427,-2.48159328834383,-22.2723580426393,10.4280548925616,-0.455314871648523,-0.0902007060504203,-2.18924814266203,0.533652095803626,-1.77024054224974,-5.64708386456551,0.459472934374281,0.497261518663596,0.0619892845931604,0.0535473276385677,0.204805036563154,0.147867448363537,0.145727052797884,0.724619298682618,1,0,0,"Plateau","F","adult","mig",0,1,0,0,0,"false",8.5,2013,"mig",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,0.958186357163012,-0.607273464583012,-0.0980699600410883,0.0373016221464808,0.000635018656797083,0.00110762562522876,0.00144641349415906,0.00072020958982911,0.000210836544543017,0.000634734745760025,0.000104299544824647,NA,157.369470082276,0.921613753193622,0.0309588868147427,0.150709834274526
"PR17F0012","2019",6,349,"7","July",110889,2531.75839210198,0,0.286455645774146,0.0924406450732728,7.97707266581756,169.605831056281,22.1084417751084,22.6930624318012,1.85835384934484,0.861046509425316,0.353494656543837,-0.00636438236710928,0.0554526515580154,-0.533439236490443,-0.36290507295791,0.569647683989872,-0.239389856794082,0.0193977761545329,2.61956092348919,-16.4712259920008,1.64020019496922,0.604978226012593,-0.203153498106652,0.27148457357172,0.0783958107455881,0.212145233179289,-0.987982845781016,0.473517710813235,0.466121308309323,0.0810813252310747,0.057947071850075,0.0754466135219962,0.266090052371922,0.0983957321439975,0.363748512645585,0,0,1,"Plateau","F","adult","unk",0,0,1,0,0,"false",8.5,2013,"unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.601304119644971,1.71060172801444,-0.973736083813281,0.258547199041146,0.000722700367373668,0.00064741769686538,0.00123510840566359,0.000222406143298044,0.0015536301949595,0.0013922592529182,0.000413904123884517,NA,6.47353950413439e-05,-1.51918713654108,0.0193977761545329,-0.427530528995604
"PR17F0012","2019",25,341,"4","April",110889,2477.75703766742,132.708103290845,0.267420743893899,0.0836380955131226,8.06367802161325,139.693224756288,19.4703712721731,20.8029741453165,1.8820622424226,0.753790626904191,0.327172348213364,-0.0192489849310439,0.0649773704424093,-0.61281401883879,-0.483344185954169,0.385764089645881,-0.236655919968633,0.0138967796625454,1.04741994915943,-17.6184645643676,3.26538777239185,0.241805449947826,-0.140788727998052,-0.152701183711334,0.192705582655185,-0.936598470551786,-3.05331733458744,0.444438047234101,0.47158322096904,0.0632505204551326,0.0549405415110474,0.0793494000015616,0.206346986398609,0.125316805958799,0.519562685957227,0,1,0,"Plateau","F","adult","unk",0,0,1,0,0,"false",8.5,2013,"unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,0.713798632935447,0.996248385154899,-1.39039469184841,0.149881671013511,0.000706056572620543,0.00106389320811255,0.00137398564926651,0.000369834818576013,0.00140455859157815,0.000858329426103463,0.000202873956617937,NA,132.708103290845,0.893320335647395,0.0138967796625454,-0.840029401480833
"PR17F0012","2019",173,175,"11","November",111222,2579.76437071662,45.5279820859384,0.366556502384288,0.252869575736105,6.53930775791814,190.360189530848,22.716063368758,28.6334358310406,2.01831472190754,0.956394554979283,0.464261681164816,0.228461107364336,-0.102670439603861,-0.478366379575977,-0.335164568792045,1.14757688455075,-0.220943945310511,0.0402618187049325,-2.0779930147355,10.5581407229607,-27.9138639543602,0.207200787505846,0.310597302241304,-1.19367977737105,2.8381647426246,-1.7869078952009,-1.75495814558042,0.984691810779525,1.18990219770036,0.0668398440001102,0.0705741845962048,0.155986939998484,0.211757547519141,0.111088267638061,0.388512827716992,0,0,0,"Plateau","F","adult","unk",1,0,1,0,0,"false",8.5,2013,"unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.150133670547157,-0.423884564135297,0.606556312245746,0.841039392944429,0.000110900538691661,0.000952698295120586,0.000832676541789369,0.000351177158199156,0.000363455025189249,0.00109228569894511,0.000362820218437626,NA,45.5279820859384,0.715731567840289,0.0402618187049325,0.4756902759113
"PR17F0012","2019",0,324,"2","February",110889,2281.9914784312,183.524804193687,0.279271257190516,0.0679865299820892,6.44849072705518,334.514451388325,21.9781944106268,16.307740172605,2.50122194266338,0.364966901222198,0.343559764698637,-0.0421587339750809,-0.112658351794023,-0.0958449421335228,-0.368851417845512,-0.0515698625457199,-0.165257428313371,0.0328797265734203,-2.22780367541794,-15.1308964555562,-0.374286189185655,0.484988663663333,0.23908962592047,0.41616128737265,-0.372812415487485,-0.0422235482447622,-1.86940991469207,0.177661304953859,0.301626054323479,0.0776560093331573,0.0670304002140206,0.0881959067702821,0.123818107019479,0.0967880420196654,0.263362624444464,1,0,0,"Plateau","F","adult","unk",0,0,1,0,0,"false",8.5,2013,"unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,1.21737890857182,-0.491955906338003,0.0474190293219983,-2.54460693703068,0.00172591134311955,0.00070579098299895,0.000923048334843767,0.0010271544145575,0.00113692101892669,0.00143889541034296,0.000789575971082896,NA,183.524804193687,0.947136519837423,0.0328797265734203,0.225164864324475
"PR17F0012","2020",43,304,"4","April",110889,2620.65417356845,85.4226556453948,0.272565707353201,-0.00917180726325043,7.91735030400967,201.180414648883,24.7067517968419,24.4483041600159,1.64064965866768,1.03760866408653,0.334287032353936,-0.155098116265052,0.0488844814707726,-0.449654303968433,-0.244281194650388,0.74041227749305,-0.264494447476154,0.0208677145614083,0.0890522666874765,-8.36544057714244,-6.4568871718696,0.12793684874133,-0.265940793137434,-0.344871705500028,-0.797125216435401,-0.474989840838144,-0.923327796485197,0.596485357844009,0.641070740858904,0.0608749968967871,0.0583930444610668,0.077385908430655,0.231502848224586,0.118927442778146,0.341743201792338,0,1,0,"Plateau","F","adult","unk",0,0,0,1,0,"false",8.5,2013,"unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,0.245212157705349,0.560782883752103,-0.862399439371102,0.603476519413004,0.000382071178220908,0.00114854585569081,0.00121631434946805,0.000293826782820082,0.00147673777665895,0.000953034175959633,0.000468923975010936,NA,85.4226556453948,0.82019147789536,0.0208677145614083,-0.337183386980924
"PR17F0012","2020",7,326,"7","July",110889,2593.26242540357,0,0.238485140507384,0.0086618089800694,7.88534399184869,126.188007827647,22.3226108991875,21.7016385755125,1.40052665277891,0.983203989352292,0.287158909801131,-0.128994422556456,0.0453644783132467,-0.648650871152065,-0.353127343626353,0.473193680483074,-0.292184267122876,0.0191903615327039,-1.42640146633359,-10.1828797235217,-6.58545600404356,0.471769753404256,-0.254621957631556,0.0548512300842925,0.789395380603177,0.690780804654652,-5.10961824591973,0.537625363157855,0.548022231277781,0.0775975097677257,0.0633054842982266,0.0718226289586853,0.334625157106189,0.148570035658842,0.681514512585833,0,0,1,"Plateau","F","adult","unk",0,0,0,1,0,"false",8.5,2013,"unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.601304119644971,-0.127812768806403,-0.989446162476897,0.522556184429987,0.000522829201072983,0.000706855553995707,0.0010348690458322,0.000140632883318308,0.00171437000459707,0.000610675055921285,0.000117910366430767,NA,6.47353950413439e-05,-1.51918713654108,0.0191903615327039,-0.440827262672305
"PR17F0012","2020",130,217,"11","November",110889,2455.41660531942,5.74939201986265,0.28572451967468,0.128045894057395,8.86062992583307,124.466962457953,20.7187097006917,19.8216414612811,2.97791485178873,0.709418725264372,0.352483622878433,0.0457522776091307,0.15262486963384,-0.653217761788777,-0.426352239422553,0.290291839763164,-0.110287515573455,0.0162324486648811,-3.41441742816724,-25.069889216824,13.6387829480128,-0.357766708575692,-0.0425484399290252,-0.682222787808586,3.0724486160435,0.667043842448258,-1.62450694428297,0.669819138018186,0.688266866876744,0.0623274111770672,0.0529345090421773,0.120037909313571,0.3170667688171,0.159528952912028,0.594381300861984,0,0,0,"Plateau","F","adult","unk",1,0,0,1,0,"false",8.5,2013,"unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.544329141603017,-1.03113242727369,-1.21348554515808,0.379969451371465,0.000331468652443166,0.0010956404719378,0.00148009737756011,0.000156639974416528,0.000613748310334863,0.000529655646732228,0.000155014359276328,NA,5.74939201986265,0.372243068531751,0.0162324486648811,-0.647874803341268
"PR17F0012","2020",3,333,"2","February",111222,2368.41930499748,100.581457139429,0.349494076191639,0.0978096481568252,7.87574068633215,191.056041071011,20.6757296218374,19.4805883728039,3.59121396845948,0.536627277333339,0.440666999882276,0.0014944169981659,0.0443083220909713,-0.476519898396997,-0.428314462406343,0.257111343264802,-0.0395648379722363,0.0258222294150438,-0.105428801367067,-16.6655337372946,1.78750110366106,0.316216102554338,-0.121311563165559,0.405737170284929,-0.0555505912189613,-0.889451707966514,-4.20332717746179,0.28669163725344,0.303801237776891,0.0736836217441915,0.0582523195428033,0.0836234524275897,0.115664036124513,0.119335903582116,0.60870086838824,1,0,0,"Plateau","F","adult","unk",0,0,0,1,0,"false",8.5,2013,"unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,0.395431933862755,0.4724140902685,-0.487132655359884,-0.634379889977495,0.00170128514944623,0.000783942689221015,0.00122219814906023,0.00117708376865531,0.00126465180385844,0.000946521284387381,0.000147806782472859,NA,100.581457139429,0.847308337411373,0.0258222294150438,-0.073689134762184
"PR17F0013","2018",164,157,"4","April",111222,2687.86698404289,28.7524160060078,-0.121423953270835,0.406427044875485,10.5753363548452,143.862599126072,16.6660642678607,19.7895290500081,15.0961320602039,1.17110474728009,-0.210539381315506,0.453228596267947,0.341205547532476,-0.601750349568002,-0.611372700655642,0.287167675854971,1.28712647938651,0.0448472424520329,-3.0222798061839,-17.5283250958475,2.74398612702268,-0.235781424033647,-0.434660601423293,-0.830366887207264,-1.21012370755683,-0.19892030616073,-2.00698001617903,0.295918455928065,0.207078481190588,0.0590170479189041,0.0592191359533068,0.147975465492418,0.285784762275389,0.139137717857476,0.195831803736831,0,1,0,"Plateau","F","adult","unk",0,1,0,0,0,"false",8.5,2012,"unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.316375162820323,-0.852951955103115,0.953867254636078,-0.616463369047197,0.00366172939996001,0.00122200020670328,0.00118261650291379,0.000192808386013851,0.000403875701521565,0.000696278338815057,0.00142802482616509,NA,28.7524160060078,0.639438011877828,0.0448472424520329,0.609097595230222
"PR17F0013","2018",0,356,"7","July",111222,2892.12834996094,0,-0.096007780088684,0.206246837646584,10.4506772587637,167.75975975976,15.1111650572728,20.2935750121379,18.1660193127259,1.57680259126763,-0.175392767411729,0.160217759613661,0.327495738991768,-0.5383378904523,-0.682360447766042,0.336205482127706,1.64113097822025,0.0217852583122044,-4.38262626943478,-12.2865764651723,-1.35982745837392,0.0598047903573575,-0.365625820447814,-0.762260565119122,-2.65798638107935,-1.27619153342387,-2.88088195064988,0.703140302258274,0.436978574371402,0.0558298198251006,0.0541982226605012,0.151390710014029,0.259092028446652,0.111827413073595,0.211571253578203,0,0,1,"Plateau","F","adult","unk",0,1,0,0,0,"false",8.5,2012,"unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,-0.601304119644971,-1.47106957899159,-0.792902485032942,0.594228455903878,0.000822310625561655,0.00136550655938566,0.00141188062454383,0.000234582686091262,0.000385859061292974,0.00107789406150505,0.00122345749899461,NA,6.47353950413439e-05,-1.51918713654108,0.0217852583122044,-0.283960341951394
"PR17F0013","2018",41,281,"2","February",111222,2639.22257099768,200.052429017371,-0.0380066915797648,0.417108569774241,9.89694930504279,151.62124399849,18.2634640628653,19.9400118681556,11.5043696391002,1.07448866226673,-0.0951862843502536,0.468863521371953,0.26659762190459,-0.581162349248338,-0.538444621517238,0.301807902814654,0.872941868936038,0.0440740141338944,-2.59136815604526,-17.3308867269459,2.52593693479129,-0.149729205810469,0.308815762933696,-1.62322230549493,-0.969267812493514,-0.956526670244765,-1.41218239035992,0.364300075559813,0.34077418900297,0.0680371089460974,0.0759386233948404,0.193499759228458,0.279847567718088,0.147139427092767,0.184088823792997,1,0,0,"Plateau","F","adult","unk",0,1,0,0,0,"false",8.5,2012,"unk",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"South Central",0,0,0,1,0,1.38116336754797,-0.657153243168334,0.895301095723198,-0.135956923475053,0.00135214355737327,0.000919463600005073,0.000719188323829104,0.000201076345715883,0.000236192605557762,0.000622607738903308,0.00161602233957286,NA,200.052429017371,0.961450466872831,0.0440740141338944,0.587586211648226
