"ID","m_PDSI","month","year"
"PR18F0029",0.657449735950843,"11","2019"
"PR18M0011",-2.10676453605029,"11","2019"
"PR18F0022",-2.09587915218487,"11","2019"
"PR18F0027",-2.02946676778063,"11","2019"
"PR18F0030",-2.04712662663061,"11","2019"
"PR18F0021",-1.96683063599642,"11","2019"
"PR18M0012",-2.03728009544436,"11","2019"
"PR18F0023",-2.0305669522124,"11","2019"
"PR18F0020",-2.09392835417729,"11","2019"
"PR18F0002",-1.09748039067727,"11","2019"
"PR18M0003",-1.09821152603793,"11","2019"
"PR18F0006",-1.83484291840945,"11","2019"
"PR18F0007",-1.21719503015591,"11","2019"
"PR18U0001",-2.11544243349707,"11","2019"
"PR18F0014",-1.94088973931992,"11","2019"
"PR18M0001",-1.40377028201864,"11","2019"
"PR18U0002",-1.61476570751062,"11","2019"
"PR18F0017",-2.03487898416341,"11","2019"
"PR18F0005",-1.50104965214457,"11","2019"
"PR18M0006",-1.07875643381012,"11","2019"
"PR18F0013",-2.08218294450165,"11","2019"
"PR18F0018",-1.95725101481022,"11","2019"
"PR18M0008",-1.95890796001903,"11","2019"
"PR17M0022",-2.11280134571117,"11","2019"
"PR17M0023",-2.21601106402414,"11","2019"
"PR17F0032",-2.24068627884537,"11","2019"
"PR17M0032",-1.97606517471113,"11","2019"
"PR17F0035",-1.75425482224235,"11","2019"
"PR17M0024",-2.11021877414154,"11","2019"
"PR17M0028",-1.7549600617578,"11","2019"
"PR17F0034",-1.76578917532727,"11","2019"
"PR17U0007",-1.93073228738825,"11","2019"
"PR17M0017",-1.76621918489766,"11","2019"
"PR17F0023",-1.91899265571967,"11","2019"
"PR17F0026",-1.97585649805424,"11","2019"
"PR17F0017",-2.20654429429852,"11","2019"
"PR17F0008",-1.66155298949868,"11","2019"
"PR17F0018",-1.97381239236388,"11","2019"
"PR17M0011",-2.1081400681763,"11","2019"
"PR17F0027",-1.97540906938064,"11","2019"
"PR17F0020",-1.91630228991471,"11","2019"
"PR17U0004",-1.93737056726146,"11","2019"
"PR17F0037",-2.08032579624441,"11","2019"
"PR17M0003",-2.23972353083149,"11","2019"
"PR17F0024",-2.09509434983786,"11","2019"
"PR17F0014",-2.23378788667981,"11","2019"
"PR17F0011",-2.36344228140608,"11","2019"
"PR17F0009",-2.07973726625951,"11","2019"
"PR17M0014",-1.84336347288616,"11","2019"
"PR17F0015",-2.23427946218144,"11","2019"
"PR17M0012",-2.2346785793901,"11","2019"
"PR17F0004",-1.97431254899585,"11","2019"
"PR17F0010",-2.21336679134574,"11","2019"
"PR17F0012",-2.0779930147355,"11","2019"
"PR17F0002",-2.21567843394219,"11","2019"
"PR17F0003",-2.10219716266698,"11","2019"
"PR17M0030",-1.95913195220871,"11","2019"
"PR17F0005",-2.6139446438428,"11","2019"
"PR18M0010",-2.08292780115916,"11","2019"
"PR17F0006",-2.36480290113441,"11","2019"
"PR18F0034",-2.00091166215812,"11","2019"
"PR17U0001",-2.15773613062739,"11","2019"
"PR18F0012",-2.03650231961644,"11","2019"
"PR18F0019",-2.12877421803663,"11","2019"
"PR18M0015",-1.91223126439567,"11","2019"
"PR18F0010",-2.12763990656387,"11","2019"
"PR18M0013",-2.00770760380056,"11","2019"
"PR18F0003",-1.69133185537651,"11","2019"
"PR19F0032",1.62892957495448,"11","2019"
"PR19F0018",1.37179384603346,"11","2019"
"PR19F0016",1.70927843895945,"11","2019"
"PR19M0007",1.74396588575957,"11","2019"
"PR19F0014",1.62883076161316,"11","2019"
"PR19M0006",1.73814015195048,"11","2019"
"PR19F0020",1.73154036100387,"11","2019"
"PR19M0004",1.61803050488017,"11","2019"
"PR19F0013",1.32851570966248,"11","2019"
"PR19M0005",1.403641632704,"11","2019"
"PR19F0023",1.75994508249643,"11","2019"
"PR19M0008",1.71140828001396,"11","2019"
"PR19F0026",1.4709335373154,"11","2019"
"PR19F0022",1.45190410353048,"11","2019"
"PR19F0021",1.70428512232698,"11","2019"
"PR19F0028",1.6442656399558,"11","2019"
"PR19F0008",1.73823418847003,"11","2019"
"PR19F0025",1.75027319591882,"11","2019"
"PR19F0019",1.71249450272966,"11","2019"
"PR19M0010",1.63684089668569,"11","2019"
"PR19F0015",1.71249450272966,"11","2019"
"PR19F0027",1.6387053880537,"11","2019"
"PR19M0009",1.71242799686475,"11","2019"
"PR19F0009",1.80452818507178,"11","2019"
"PR19F0011",1.70378510294868,"11","2019"
"PR19F0012",1.71661622888805,"11","2019"
"PR17M0006",-0.346725299894078,"02","2020"
"PR17M0005",-0.714119541615379,"02","2020"
"PR20F0051",0.76911448376906,"02","2020"
"PR20F0050",0.643287836633956,"02","2020"
"PR20F0013",1.48769056576931,"02","2020"
"PR20F0014",1.62519371879632,"02","2020"
"PR20F0001",1.48114018854042,"02","2020"
"PR20M0008",1.09865053975687,"02","2020"
"PR20F0011",1.0343562377365,"02","2020"
"PR20F0002",1.66928279659787,"02","2020"
"PR20F0003",1.66515761288657,"02","2020"
"PR20F0005",1.67044697927994,"02","2020"
"PR20F0008",2.19531661134214,"02","2020"
"PR20F0007",2.55912308989953,"02","2020"
"PR20M0004",2.07823934165806,"02","2020"
"PR20M0002",2.19668544356617,"02","2020"
"PR20F0006",2.83723005026141,"02","2020"
"PR20M0005",3.22350148803022,"02","2020"
"PR20F0004",3.24743308564575,"02","2020"
"PR20F0009",2.83297039279168,"02","2020"
"PR20M0007",0.960939727635171,"02","2020"
"PR20F0016",1.48745253456407,"02","2020"
"PR20F0017",1.51031953556074,"02","2020"
"PR20M0001",1.02288402426597,"02","2020"
"PR20F0018",1.48088029398905,"02","2020"
"PR20F0015",1.48745253456407,"02","2020"
"PR20M0006",1.1027533048265,"02","2020"
"PR20F0021",0.894330493763704,"02","2020"
"PR20F0024",0.897890724245083,"02","2020"
"PR20F0030",0.894330493763704,"02","2020"
"PR20F0020",0.898637864256836,"02","2020"
"PR20F0028",0.83287534532137,"02","2020"
"PR20F0023",0.895088675337884,"02","2020"
"PR20F0031",0.895846856912064,"02","2020"
"PR20F0033",0.895846856912064,"02","2020"
"PR20F0027",0.903027119586174,"02","2020"
"PR20F0026",0.895739261375547,"02","2020"
"PR20U0003",-0.451294002553686,"02","2020"
"PR20F0041",-0.392443100029239,"02","2020"
"PR20F0039",-0.377088044963943,"02","2020"
"PR20F0037",-0.395437641041628,"02","2020"
"PR20F0038",-0.414774221127957,"02","2020"
"PR20F0049",-0.412238550233566,"02","2020"
"PR20F0036",-0.358601203644332,"02","2020"
"PR20F0045",-0.34406515546115,"02","2020"
"PR20F0035",-0.46566840537482,"02","2020"
"PR20M0009",-0.428296554274466,"02","2020"
"PR20F0044",-0.339294424822641,"02","2020"
"PR20F0034",-0.370541501085971,"02","2020"
"PR20M0010",-0.426256712815032,"02","2020"
"PR20F0043",-0.336159842852881,"02","2020"
"PR20F0025",0.898433684801241,"02","2020"
"PR20F0022",0.895758573982057,"02","2020"
"PR19M0013",1.02091393353122,"02","2020"
"PR19F0031",-1.06860271812739,"02","2020"
"PR19F0029",-0.0290321277168488,"02","2020"
"PR19F0011",-0.317490682105726,"02","2020"
"PR19F0025",1.41007639294945,"02","2020"
"PR19F0027",1.41005727294172,"02","2020"
"PR19F0009",1.44476538204705,"02","2020"
"PR19F0028",1.43966320831383,"02","2020"
"PR19F0008",1.44559488611902,"02","2020"
"PR19F0021",1.41005727294172,"02","2020"
"PR19F0023",1.44346301387595,"02","2020"
"PR19M0008",1.4370853679571,"02","2020"
"PR19F0026",0.658212539907395,"02","2020"
"PR19F0022",0.669625731407112,"02","2020"
"PR19M0005",0.631799275825124,"02","2020"
"PR19F0020",1.41014463995282,"02","2020"
"PR19M0004",1.31084346670383,"02","2020"
"PR19F0013",0.638408201478867,"02","2020"
"PR19F0018",0.634022121727163,"02","2020"
"PR19F0016",1.29577040920106,"02","2020"
"PR19M0007",1.37293233069379,"02","2020"
"PR19F0032",0.665561661758095,"02","2020"
"PR19F0005",0.673767019410301,"02","2020"
"PR19F0003",0.86422753221597,"02","2020"
"PR19F0007",0.977292179619753,"02","2020"
"PR19F0002",-0.110276112966416,"02","2020"
"PR19F0033",0.795971709841056,"02","2020"
"PR19M0001",0.793472381247516,"02","2020"
"PR18F0025",-1.64006977979205,"02","2020"
"PR18M0011",-1.25523213408825,"02","2020"
"PR18F0022",-1.30931807582769,"02","2020"
"PR18M0010",-1.20686669920497,"02","2020"
"PR18F0027",-1.3518854356401,"02","2020"
"PR18F0030",-1.43877889257322,"02","2020"
"PR18F0021",-1.21386251584588,"02","2020"
"PR18M0012",-1.26805541970713,"02","2020"
"PR18F0023",-1.18234648517026,"02","2020"
"PR18F0020",-1.21450344545063,"02","2020"
"PR18F0002",1.18153208088558,"02","2020"
"PR18M0003",1.39032347262506,"02","2020"
"PR18F0014",0.58584727631447,"02","2020"
"PR18F0017",-0.391211495654115,"02","2020"
"PR18F0005",1.33528604845458,"02","2020"
"PR18M0006",1.36759278119962,"02","2020"
"PR18M0008",0.24783812655533,"02","2020"
"PR17M0022",1.4696507994977,"02","2020"
"PR17M0023",-0.147543291354067,"02","2020"
"PR17F0032",1.53284093918127,"02","2020"
"PR17M0032",1.53170670586668,"02","2020"
"PR17M0030",-0.0506338899595526,"02","2020"
"PR17M0024",-0.0530998225283784,"02","2020"
"PR17M0028",-0.210270822505015,"02","2020"
"PR17F0034",0.971932695082005,"02","2020"
"PR17U0007",1.53481839456839,"02","2020"
"PR17M0017",-0.51369854440972,"02","2020"
"PR17F0026",1.2378373718555,"02","2020"
"PR17F0017",1.21333702305722,"02","2020"
"PR17F0008",1.53325962837677,"02","2020"
"PR17U0001",1.53080589159458,"02","2020"
"PR17F0018",1.46661290396004,"02","2020"
"PR17M0011",-0.0474252618340303,"02","2020"
"PR17F0020",1.52994340027211,"02","2020"
"PR17U0004",1.46916755214174,"02","2020"
"PR17F0037",-0.297244142664806,"02","2020"
"PR17M0003",1.25291228438642,"02","2020"
"PR17F0024",-0.0686386193668743,"02","2020"
"PR17F0011",-0.69993938319178,"02","2020"
"PR17F0009",-0.0469000754223377,"02","2020"
"PR17M0014",0.959103724638227,"02","2020"
"PR17F0015",-0.537923326221955,"02","2020"
"PR17M0012",-0.525910831298426,"02","2020"
"PR17F0004",1.5404400347455,"02","2020"
"PR17F0012",-0.105428801367067,"02","2020"
"PR17F0002",-0.308062538495758,"02","2020"
"PR17F0003",-0.299182549758506,"02","2020"
"PR17F0035",1.54055488146673,"02","2020"
"PR18F0018",0.284047760545534,"02","2020"
"PR18U0002",1.34184877285112,"02","2020"
"PR18F0029",1.53259847107873,"02","2020"
"PR18F0006",-0.23950505296859,"02","2020"
"PR18M0001",1.19440749913462,"02","2020"
"PR18F0012",-0.400861773008302,"02","2020"
"PR19M0012",-0.702517445600825,"02","2020"
"PR18F0019",-1.43024783917013,"02","2020"
"PR18F0007",1.36808495000344,"02","2020"
"PR18F0034",0.384514215570429,"02","2020"
"PR18U0001",-0.256230846760962,"02","2020"
"PR18M0015",-1.38361238427177,"02","2020"
"PR18M0013",-1.62734300637515,"02","2020"
"PR19F0006",0.274297807873844,"02","2020"
"PR19F0012",-0.0814876924401643,"02","2020"
"PR18F0010",0.622676255343259,"02","2020"
"PR20F0053",-0.798120651833784,"04","2020"
"PR20F0069",-1.21304427998536,"04","2020"
"PR20F0063",-0.796360107678201,"04","2020"
"PR20F0070",-1.21282054944192,"04","2020"
"PR20F0064",-0.710815576528689,"04","2020"
"PR20F0073",-0.797395935401261,"04","2020"
"PR20F0059",-1.13858986332236,"04","2020"
"PR20M0015",-1.16516183786886,"04","2020"
"PR20F0061",-0.655212916634508,"04","2020"
"PR20F0055",-0.824130184101924,"04","2020"
"PR20F0060",-1.16200557263009,"04","2020"
"PR20F0062",-1.17135775097517,"04","2020"
"PR20M0013",-1.18676197720587,"04","2020"
"PR20F0071",-1.16499862081437,"04","2020"
"PR20M0016",-1.16137486759855,"04","2020"
"PR20F0074",-1.17176260112659,"04","2020"
"PR20F0052",-1.17168517409281,"04","2020"
"PR20F0072",-0.797339488892678,"04","2020"
"PR20M0011",-1.17106623243299,"04","2020"
"PR20F0066",-1.14770153115185,"04","2020"
"PR20M0014",-1.10929952059506,"04","2020"
"PR20F0056",-1.16266627817528,"04","2020"
"PR20F0054",-1.17212170154507,"04","2020"
"PR20F0058",-0.591965750945913,"04","2020"
"PR20F0051",-1.5672897493717,"04","2020"
"PR20F0050",-2.03317574693745,"04","2020"
"PR20F0013",-0.851827674439382,"04","2020"
"PR20F0014",1.59548973711906,"04","2020"
"PR20F0001",-0.84285747292805,"04","2020"
"PR20M0008",-0.949133796352416,"04","2020"
"PR20F0011",-1.39381191527565,"04","2020"
"PR20F0002",0.283271799873772,"04","2020"
"PR20F0005",0.741590010539803,"04","2020"
"PR20F0008",0.335485701092251,"04","2020"
"PR20F0007",1.15877536387811,"04","2020"
"PR20M0004",0.408768221618675,"04","2020"
"PR20M0002",1.92668646778841,"04","2020"
"PR20F0006",2.01235459505211,"04","2020"
"PR20M0005",1.7773870277253,"04","2020"
"PR20F0004",2.36964419569937,"04","2020"
"PR20M0007",-1.68058334006817,"04","2020"
"PR20F0017",-0.926690478864635,"04","2020"
"PR20M0001",-1.61621125352863,"04","2020"
"PR20F0018",-1.03105470437919,"04","2020"
"PR20F0015",-0.52599282495942,"04","2020"
"PR20M0006",-1.22451088291884,"04","2020"
"PR20F0021",0.238981797715868,"04","2020"
"PR20F0024",0.0401487076280835,"04","2020"
"PR20F0030",-0.320367571890143,"04","2020"
"PR20F0020",-0.12592298985171,"04","2020"
"PR20F0023",0.696084333563237,"04","2020"
"PR20F0031",1.31566427134481,"04","2020"
"PR20F0033",-0.320018263882065,"04","2020"
"PR20F0026",0.0396820326999901,"04","2020"
"PR20U0003",-0.997307434492386,"04","2020"
"PR20F0041",-0.768357511807364,"04","2020"
"PR20F0039",-0.742415317159217,"04","2020"
"PR20F0037",-0.925792158389075,"04","2020"
"PR20F0038",-0.5566061399654,"04","2020"
"PR20F0049",-1.24866838039227,"04","2020"
"PR20F0036",-0.997307434492386,"04","2020"
"PR20F0045",-1.16236014683725,"04","2020"
"PR20F0035",-0.203668352231287,"04","2020"
"PR20M0009",-1.03749517036908,"04","2020"
"PR20F0044",-0.974596817360974,"04","2020"
"PR20F0034",-0.815904881185874,"04","2020"
"PR20M0010",-0.968027386211529,"04","2020"
"PR20F0043",-0.969600133986005,"04","2020"
"PR20F0025",-0.320367571890143,"04","2020"
"PR20F0022",-0.32100949007002,"04","2020"
"PR19M0013",-0.971352684745168,"04","2020"
"PR19F0031",-0.659262079026099,"04","2020"
"PR19F0029",-2.13329087215855,"04","2020"
"PR19F0012",-1.09258557463736,"04","2020"
"PR19F0025",-0.191648022437223,"04","2020"
"PR19F0027",-0.352671009172982,"04","2020"
"PR19F0009",-0.114484586706584,"04","2020"
"PR19F0028",-0.74908875639793,"04","2020"
"PR19F0008",-0.806725449474285,"04","2020"
"PR19F0021",-0.111828893997299,"04","2020"
"PR19M0008",-0.73050434803796,"04","2020"
"PR19F0026",-1.19032013618692,"04","2020"
"PR19F0022",-1.18833677159314,"04","2020"
"PR19M0005",-1.23841231032795,"04","2020"
"PR19F0020",-0.353003382414629,"04","2020"
"PR19M0004",-0.354282865473646,"04","2020"
"PR19F0018",-1.19032013618692,"04","2020"
"PR19F0016",-0.809496109216512,"04","2020"
"PR19M0007",-0.263402845373581,"04","2020"
"PR19F0032",-0.812437456491854,"04","2020"
"PR19F0003",-1.40071268339844,"04","2020"
"PR19F0006",-2.22040364086925,"04","2020"
"PR19F0007",-1.69174582663835,"04","2020"
"PR19F0002",-2.03206250773403,"04","2020"
"PR19M0001",-1.99518507892819,"04","2020"
"PR18M0011",-1.48671934626359,"04","2020"
"PR18F0022",-1.51602555984149,"04","2020"
"PR18M0010",-1.519227858345,"04","2020"
"PR18F0027",-0.996285022808612,"04","2020"
"PR18F0030",-1.1823650663157,"04","2020"
"PR18F0021",-1.50816565067462,"04","2020"
"PR18M0012",-1.52936109218211,"04","2020"
"PR18M0013",-1.1602569300847,"04","2020"
"PR18F0023",-1.24288861775158,"04","2020"
"PR18F0020",-1.19320641307632,"04","2020"
"PR18F0002",0.550278139241175,"04","2020"
"PR18F0014",-0.597014615252067,"04","2020"
"PR18M0001",1.06599998516458,"04","2020"
"PR18F0005",1.10618778301322,"04","2020"
"PR18M0006",0.981124732995405,"04","2020"
"PR18F0010",-0.639720054586384,"04","2020"
"PR18M0008",-0.583482484509112,"04","2020"
"PR17M0022",0.470512544077271,"04","2020"
"PR17M0023",0.564311327938946,"04","2020"
"PR17F0032",1.09289344493402,"04","2020"
"PR17M0032",0.874140694527669,"04","2020"
"PR17M0030",-0.0685519275939718,"04","2020"
"PR17F0035",1.27825035682056,"04","2020"
"PR17M0024",0.396830723869428,"04","2020"
"PR17M0028",0.365010430159614,"04","2020"
"PR17F0034",1.22942875797498,"04","2020"
"PR17U0007",0.798220235515225,"04","2020"
"PR17M0017",-0.355080895383503,"04","2020"
"PR17F0026",0.789759796318006,"04","2020"
"PR17F0017",1.30567224187852,"04","2020"
"PR17F0008",1.02157760105432,"04","2020"
"PR17U0001",1.23968735015957,"04","2020"
"PR17F0018",0.870891861217907,"04","2020"
"PR17M0011",0.746336780809633,"04","2020"
"PR17F0020",0.799643060830447,"04","2020"
"PR17U0004",0.789284619308708,"04","2020"
"PR17F0037",-1.3108870935353,"04","2020"
"PR17M0003",1.23180445906442,"04","2020"
"PR17F0024",-1.76789049126524,"04","2020"
"PR17M0006",1.18357097556856,"04","2020"
"PR17F0011",-1.48060179114592,"04","2020"
"PR17M0014",0.150254838307636,"04","2020"
"PR17F0015",0.0624280137678146,"04","2020"
"PR17M0005",-1.625453226299,"04","2020"
"PR17M0012",-0.501930738050354,"04","2020"
"PR17F0004",1.35997330434868,"04","2020"
"PR17F0012",0.0890522666874765,"04","2020"
"PR17F0002",-0.236120567344971,"04","2020"
"PR17F0003",-0.0730459610482335,"04","2020"
"PR20F0016",-0.52599282495942,"04","2020"
"PR19F0023",-0.749783838602574,"04","2020"
"PR17F0009",0.0583533236284763,"04","2020"
"PR20F0068",-0.961142150269571,"04","2020"
"PR20F0009",2.77646803024094,"04","2020"
"PR19F0033",-1.90422726346053,"04","2020"
"PR18F0018",-0.549073676574531,"04","2020"
"PR19M0003",-1.87867269574344,"04","2020"
"PR19F0011",-1.30456462852052,"04","2020"
"PR18F0025",-1.18059470384438,"04","2020"
"PR18M0015",-1.05955636254969,"04","2020"
"PR18F0019",-1.45784460574035,"04","2020"
"PR19M0011",-1.42144710697544,"04","2020"
"PR18F0006",-0.389281707825188,"04","2020"
"PR18U0002",0.953900135414657,"04","2020"
"PR18F0034",-0.682908377906018,"04","2020"
"PR19M0012",-2.05725268105963,"04","2020"
"PR18M0003",1.09288402844888,"04","2020"
"PR18F0007",-0.174079752842708,"04","2020"
"PR18F0029",1.12420534897767,"04","2020"
"PR20F0053",-1.45389962672986,"07","2020"
"PR20F0069",-1.40552580360028,"07","2020"
"PR20F0063",-1.1435302371473,"07","2020"
"PR20F0070",-1.48812564994458,"07","2020"
"PR20F0064",-1.47587022081612,"07","2020"
"PR20F0073",-1.45421455353656,"07","2020"
"PR20F0059",-1.45421889809052,"07","2020"
"PR20M0015",-1.3958728607919,"07","2020"
"PR20F0061",-1.42182942987875,"07","2020"
"PR20F0055",-1.328031345237,"07","2020"
"PR20F0060",-1.37422138022197,"07","2020"
"PR20M0013",-1.48161679462709,"07","2020"
"PR20F0071",-1.49177236145764,"07","2020"
"PR20M0016",-1.35929972046656,"07","2020"
"PR20F0074",-1.49163275781716,"07","2020"
"PR20F0052",-1.48975420344579,"07","2020"
"PR20F0072",-1.43325264018887,"07","2020"
"PR20M0011",-1.48771487816399,"07","2020"
"PR20F0066",-1.41669956608379,"07","2020"
"PR20F0068",-1.38267417153484,"07","2020"
"PR20F0056",-1.40661370917539,"07","2020"
"PR20F0054",-1.48914093944007,"07","2020"
"PR20F0058",-1.37356696826425,"07","2020"
"PR20F0051",-2.74855068008835,"07","2020"
"PR20F0050",-2.90699417118173,"07","2020"
"PR20F0013",-2.43618847774431,"07","2020"
"PR20F0014",-2.503784191343,"07","2020"
"PR20F0001",-2.43961765319382,"07","2020"
"PR20M0008",-2.4408911829922,"07","2020"
"PR20F0011",-2.45559555984397,"07","2020"
"PR20F0002",-2.17414815560746,"07","2020"
"PR20F0005",-2.12006558078808,"07","2020"
"PR20F0008",-2.04028989916548,"07","2020"
"PR20M0004",-2.07504522678107,"07","2020"
"PR20M0002",-1.98127008255606,"07","2020"
"PR20F0006",-1.8218222944384,"07","2020"
"PR20M0005",-2.03996616332919,"07","2020"
"PR20F0004",-1.39859936810844,"07","2020"
"PR20F0009",-1.98296329648297,"07","2020"
"PR20M0007",-2.55944972997671,"07","2020"
"PR20F0016",-2.44605475231568,"07","2020"
"PR20F0017",-2.4344659192739,"07","2020"
"PR20M0001",-2.5846674500601,"07","2020"
"PR20F0018",-2.43801623217275,"07","2020"
"PR20F0015",-2.85001682577763,"07","2020"
"PR20M0006",-2.41932400892944,"07","2020"
"PR20F0021",0.158421020083915,"07","2020"
"PR20F0024",1.39031665254929,"07","2020"
"PR20F0030",0.111807329608693,"07","2020"
"PR20F0023",0.426473513115206,"07","2020"
"PR20F0031",1.12494787171336,"07","2020"
"PR20F0033",-0.0204973583581171,"07","2020"
"PR20F0026",1.40968769891398,"07","2020"
"PR20U0003",-1.48574301508245,"07","2020"
"PR20F0041",-1.05912426420353,"07","2020"
"PR20F0039",-2.11702368232963,"07","2020"
"PR20F0037",-1.41246231648551,"07","2020"
"PR20F0038",-1.20079574777073,"07","2020"
"PR20F0049",-1.74536838975825,"07","2020"
"PR20F0036",-1.44416719912685,"07","2020"
"PR20F0045",-1.75294583106611,"07","2020"
"PR20F0035",0.609547702234532,"07","2020"
"PR20M0009",-1.51006422050714,"07","2020"
"PR20F0044",-2.06190201963227,"07","2020"
"PR20F0034",-1.43378812127499,"07","2020"
"PR20M0010",-1.27868500691081,"07","2020"
"PR20F0043",-1.91841424516661,"07","2020"
"PR20F0025",-0.0216474399103308,"07","2020"
"PR20F0022",0.361435899348431,"07","2020"
"PR19M0013",-2.45429941247942,"07","2020"
"PR19F0031",-2.4205420935933,"07","2020"
"PR19F0029",-3.18804863586547,"07","2020"
"PR19F0027",-1.66269788563758,"07","2020"
"PR19F0009",-1.70127987341971,"07","2020"
"PR19F0028",-1.91167539662157,"07","2020"
"PR19F0008",-1.8757918823265,"07","2020"
"PR19F0023",-1.89468739883935,"07","2020"
"PR19M0008",-1.95609480764553,"07","2020"
"PR19F0026",-2.1109737381327,"07","2020"
"PR19F0022",-2.1358625559026,"07","2020"
"PR19M0005",-2.07362324945281,"07","2020"
"PR19F0020",-1.68144576469594,"07","2020"
"PR19M0004",-1.73281579130201,"07","2020"
"PR19F0018",-2.18183909792426,"07","2020"
"PR19F0016",-1.87718050699346,"07","2020"
"PR19M0007",-1.7525843374507,"07","2020"
"PR19F0032",-2.15023218682094,"07","2020"
"PR19F0003",-2.53140048266719,"07","2020"
"PR19F0007",-2.83880922304966,"07","2020"
"PR19F0002",-2.90749644945908,"07","2020"
"PR18M0010",-2.40909730508608,"07","2020"
"PR18F0030",-2.38265532636863,"07","2020"
"PR18M0012",-2.40727234398649,"07","2020"
"PR18F0002",-1.28734707093467,"07","2020"
"PR18F0014",-1.630725269799,"07","2020"
"PR18F0005",-1.33218717998134,"07","2020"
"PR18M0006",-1.26860728129299,"07","2020"
"PR17M0022",-1.35397692437561,"07","2020"
"PR17M0023",-1.06003412589943,"07","2020"
"PR17F0032",-1.55630292190374,"07","2020"
"PR17M0032",-1.60996130403982,"07","2020"
"PR17M0030",-2.21382845398614,"07","2020"
"PR17F0035",-1.57530155662443,"07","2020"
"PR17M0024",-1.19120693677775,"07","2020"
"PR17M0028",-1.70520883377463,"07","2020"
"PR17F0034",-1.73005270733802,"07","2020"
"PR17U0007",-1.63991782673509,"07","2020"
"PR17M0017",-1.71001742568441,"07","2020"
"PR17F0017",-1.31388437052134,"07","2020"
"PR17F0008",-1.68010322707144,"07","2020"
"PR17U0001",-1.60955954738647,"07","2020"
"PR17F0018",-1.5248958114387,"07","2020"
"PR17M0011",-1.28706976385716,"07","2020"
"PR17F0020",-1.59157215632347,"07","2020"
"PR17U0004",-1.516662539533,"07","2020"
"PR17F0037",-2.31205486374055,"07","2020"
"PR17M0003",-0.663412582621168,"07","2020"
"PR17F0024",-3.20439076814428,"07","2020"
"PR17M0006",-0.673386213716861,"07","2020"
"PR17F0011",-1.70808914359117,"07","2020"
"PR17F0009",-1.2931012443512,"07","2020"
"PR17M0014",-1.48952199317636,"07","2020"
"PR17M0005",-2.56361141130407,"07","2020"
"PR17M0012",-2.37522623118289,"07","2020"
"PR17F0004",-1.08541136481631,"07","2020"
"PR17F0012",-1.42640146633359,"07","2020"
"PR17F0002",-1.70672982781976,"07","2020"
"PR17F0003",-1.70745338922665,"07","2020"
"PR20F0020",0.123799264917956,"07","2020"
"PR17F0026",-1.58062773163846,"07","2020"
"PR19F0021",-1.66321786529486,"07","2020"
"PR19F0033",-2.9684480880701,"07","2020"
"PR19M0001",-3.00533564523399,"07","2020"
"PR18F0022",-2.39686274669983,"07","2020"
"PR20F0053",-3.56086796969194,"11","2020"
"PR20F0069",-3.56208596893692,"11","2020"
"PR20F0070",-3.44670644207144,"11","2020"
"PR20F0064",-3.44207013151628,"11","2020"
"PR20F0073",-3.56656058970999,"11","2020"
"PR20F0059",-3.55690785738679,"11","2020"
"PR20M0015",-3.5587856990954,"11","2020"
"PR20F0060",-3.55227644236955,"11","2020"
"PR20M0013",-3.66639243443231,"11","2020"
"PR20F0071",-3.68715768983687,"11","2020"
"PR20F0074",-3.68638874575871,"11","2020"
"PR20F0052",-3.25347428318441,"11","2020"
"PR20F0072",-3.66282350596076,"11","2020"
"PR20M0011",-3.56891715536412,"11","2020"
"PR20F0066",-3.3424600870646,"11","2020"
"PR20F0068",-3.56693728653598,"11","2020"
"PR20F0056",-3.56127637245093,"11","2020"
"PR20F0054",-3.68675731038758,"11","2020"
"PR20F0051",-4.48062403381867,"11","2020"
"PR20F0013",-3.75688081173423,"11","2020"
"PR20F0014",-3.98047351374778,"11","2020"
"PR20F0001",-3.7700206410233,"11","2020"
"PR20M0008",-3.77045964304239,"11","2020"
"PR20F0011",-3.82607397286295,"11","2020"
"PR20F0002",-3.46350936151359,"11","2020"
"PR20F0005",-3.44822886882226,"11","2020"
"PR20F0008",-3.43155154522548,"11","2020"
"PR20M0002",-3.41562565945854,"11","2020"
"PR20F0006",-2.97560850978359,"11","2020"
"PR20F0009",-3.55656951728284,"11","2020"
"PR20M0007",-3.82603393907169,"11","2020"
"PR20F0016",-3.75561814660763,"11","2020"
"PR20F0017",-3.64529118114365,"11","2020"
"PR20M0001",-3.8270894600109,"11","2020"
"PR20F0018",-3.75688081173423,"11","2020"
"PR20F0015",-3.95575959688119,"11","2020"
"PR20U0003",-2.98088898690221,"11","2020"
"PR19M0013",-4.26073796306481,"11","2020"
"PR19F0031",-4.13327583806635,"11","2020"
"PR19F0029",-4.80615353379359,"11","2020"
"PR19F0027",-3.60811082300852,"11","2020"
"PR19F0009",-3.62062447838408,"11","2020"
"PR19F0028",-3.61992593840133,"11","2020"
"PR19F0008",-3.61942035479516,"11","2020"
"PR19F0023",-3.61724732822575,"11","2020"
"PR19M0008",-3.62062447838408,"11","2020"
"PR19F0026",-3.71453432133608,"11","2020"
"PR19F0022",-3.7932604921284,"11","2020"
"PR19F0020",-3.61012323458536,"11","2020"
"PR19M0004",-3.6121350750426,"11","2020"
"PR19F0018",-3.76914174794546,"11","2020"
"PR19F0016",-3.63231202955674,"11","2020"
